wavelength,nadir,nadir,nadir,nadir,nadir,nadir,nadir,nadir,nadir,45,45,45,45,45,45,45,45,70,70,70,70,70,70,70,70,-70,-70,-70,-70,-70,-70,-70,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45
319.384177845,29.6427277955865,66.8646122219311,67.1335847669183,66.9358108367806,67.588464806235,67.4816668839607,67.1612731171376,67.2799374752202,66.6193725485603,66.3424890463676,66.208002773874,66.2792013887235,65.2230886017883,65.772900127571,65.709612469927,65.3575748742819,65.0727804148836,64.4478147956486,64.7879859554854,64.3133285231549,64.7286537764441,64.0918217214007,64.1748867720585,63.84658204803,64.1827977292641,66.9041670079586,65.21122216598,65.4129515747205,65.8638761354344,66.4532424472447,63.3561027012885,64.9620270140065,64.166975814853,64.0087566707429,64.2263079938943,64.11951007162,62.7153151676424,64.1907086864696,63.6408971606868,63.2334828646032,63.0713082418903,63.4075239231243,62.8418904829305,63.0357089344655,62.9803322340269
322.71400417056,41.0580900698355,93.604400123578,93.7295738215537,94.0972715593574,94.1794167986539,93.8625708756529,93.6161351577632,93.9447161149495,93.6435169041954,92.8064177989828,92.4621901295497,92.321369719327,91.2769516768422,91.9614953376468,91.2652166426569,91.2691283207187,90.9874875002733,90.1582117511843,90.1425650389373,89.9548044919737,88.8165061760071,90.7919035971863,89.8178957598128,89.5636366857997,89.5440782954909,91.038339315076,91.2652166426569,90.8310203778037,91.1361312666195,91.0148692467055,90.5572029134818,89.2585257969838,89.8100724036893,89.512784870997,89.2350557286134,88.7773893953897,89.2194090163665,88.9182098056124,88.6561273754757,88.4644551504504,88.0928457345851,88.3549281647217,87.7955582018927,87.2127181706933,89.2702608311691
326.04446766588,50.176416377922,114.860295013619,115.717331544594,115.793358978794,113.87539416149,115.523807166632,115.741522091839,115.782991601403,115.019261466945,114.466334672767,114.100020671625,113.726795085555,112.244260118666,112.786819535453,112.607118327345,112.237348533739,111.864122947669,111.131494945384,110.806650453804,110.889589472931,110.568200773815,110.385043773244,110.2087983576,110.232988904845,110.402322735562,112.468886628801,112.358301269965,111.974708306505,112.306464383011,112.137130552294,111.297372983637,111.331930908273,110.326295301363,110.063655074128,111.560013210871,110.036008734419,110.053287696737,109.476170355315,108.995815202873,109.013094165191,108.435976823768,108.41869786145,108.048928067844,107.969444841181,108.107676539725
329.37555700992,57.8778544895493,132.3036493421,133.167219464561,133.288849059274,133.297971278878,132.942204714343,133.079038008394,132.622927028221,132.662456646503,131.683338409065,131.251553347834,131.032620077351,129.673409356436,129.986605562821,129.664287136832,129.338927970975,128.846328112389,127.873291354686,128.080061665698,127.550972928697,127.870250614818,126.997558272754,126.897213857116,126.535365812845,127.067495289714,129.433190906878,129.445353866349,129.0530984234,129.23554281547,129.141279879567,128.457113409308,128.542254125607,127.493198871208,127.207369323633,126.882010157777,126.635710228483,126.650913927822,126.416776958,125.77518084589,125.461984639505,125.06364771682,125.157910652722,124.887284804486,124.37948124656,124.774777429377
332.70726088164,62.3242346319341,142.225451186573,143.030332219483,142.849100728629,143.336826652545,143.072974923214,143.048988402365,142.98502434677,143.019671543551,141.441891505529,141.495194885192,140.967491426529,139.39237655749,139.906754171237,139.480327133934,139.626911428007,138.907315802557,138.006488686254,137.899881926928,137.244250357074,137.476120058608,136.855135685535,137.055023359271,136.498003041794,136.868461530451,139.469666458001,139.24046192545,139.232466418501,139.152511349007,139.117864152226,138.566174172715,138.161068487277,137.049693021305,136.895113220282,136.513994055693,136.585953618237,136.50333337976,136.106223201271,135.639818629221,134.981521890384,134.680357795288,134.858924117159,134.429831910873,134.032721732384,134.379193700193
336.03956796,69.2680500571669,158.642192902866,159.874144875307,159.928350762095,160.379245184008,159.82486679641,159.580940305866,159.654857424213,159.598187633481,158.272607311134,157.967083221968,157.700981595921,155.890012196432,155.301139153605,155.793919942581,155.574632491487,155.308530865439,154.387030790053,153.756271380163,153.593653719801,153.71931282099,153.41132482788,153.063914371651,152.637658989186,152.847090824501,155.784064326802,155.882620484597,155.564776875707,155.579560299377,155.148377109022,154.993151160494,154.751688573896,153.679890357872,153.137831489998,152.608092141848,152.585917006344,152.55388625506,152.053713754249,151.755581376918,151.19134737354,150.513773788697,150.678855353004,150.45956790191,150.13679648513,149.880550474862
339.37246692396,72.8269687114604,166.641290259134,167.943611510914,167.990734977261,168.112827594615,167.977883122803,167.99716090449,167.830086796532,167.549487974191,165.240438123173,165.745944398535,165.93872221541,163.786036593636,164.122326785296,163.741055103031,163.588974825274,163.511863698524,162.016764629869,161.545529966396,161.288492877228,161.474844766875,161.245653362367,160.712301402346,160.341739598796,160.716585353832,163.578264946559,163.702499539656,163.464740232177,163.323369833135,163.17985745835,162.813579606287,162.719332673592,161.286350901485,161.007894054888,160.39314701663,160.605202615193,160.461690240408,159.911202474441,159.26646777578,158.891622020745,158.264023128029,158.330424376064,158.062677408181,157.820634149215,157.597868671937
342.70594645248,74.0723452711809,169.770210213362,170.895184966912,170.835975769357,171.107968020627,170.891484392065,170.908136978877,170.630593865337,170.621342428219,169.392751578947,168.796959028546,168.796959028546,166.837504646951,167.094694598832,166.598817569306,166.500752335855,166.367531641356,164.742979283432,164.469136744739,164.247102253907,164.241551391636,164.010265463685,163.682764589708,163.362664865424,163.420023775556,165.75878707899,166.665427916556,166.360130491661,166.238011521703,165.980821569823,165.797643114886,165.449789079249,164.345167487358,163.771578386041,163.307156242716,163.457029524028,163.965858565519,163.024062266905,162.100768842527,161.910189237896,161.201529154656,161.258888064788,160.927686615963,160.418857574472,160.392953550542
346.03999522452,77.4223780214594,177.298646861316,178.621169251951,178.597672661254,178.874596765892,178.49697298684,178.572497742651,178.290538654292,178.131097503137,176.89584816366,176.415846382288,176.385636479964,174.215558496346,174.660315391673,174.180313610301,173.91010281729,173.608003794049,172.225061598765,172.218348287138,171.775269719717,172.132753563886,171.500023942986,171.233169805789,170.821979468599,170.874007633713,173.962130982404,174.059474001004,173.903389505663,174.004089180076,173.4989124801,173.272338212669,173.7422700266,171.77359139181,171.192889936024,170.560160315123,170.967993996499,170.734706417441,170.24295634072,169.405470715178,169.111763331471,168.589803352426,168.490782005919,168.099731603612,167.910080550133,167.947003764084
