"wavelength","nadir","45","70","-70","-45"
319,13.7423949699363,13.0745612301973,12.4653448297305,11.8341346685999,11.2173528493944
320,15.7908355636998,14.9535358471193,14.2598225907214,13.5242282309252,12.8464258434414
321,17.6922679642347,16.7353580386899,15.945597581373,15.1229624675546,14.3790026973638
322,19.4566046406225,18.4200192401055,17.5274831750916,16.6316791881905,15.8187462699693
323,21.0938663886674,20.007585165404,19.0103842542672,18.0517973491429,17.1694072286544
324,22.6234893128267,21.5045775369172,20.4071592819492,19.3914411693358,18.442368198539
325,24.0814850964432,22.9288838302093,21.744668939117,20.6705394312496,19.6624478079538
326,25.5055510392656,24.2995473356882,23.0511978309716,21.9102213560427,20.8558310295123
327,26.9131884763696,25.6217631184686,24.3379700243997,23.1172332856856,22.0323321830702
328,28.2295720886075,26.8374185320047,25.5382166581298,24.2325696589848,23.1269264995343
329,29.3535084250616,27.8703204946131,26.5628943952897,25.1784464280643,24.0532154583684
330,30.1964236065973,28.6549767090442,27.3341400870084,25.8874680180444,24.7356264493626
331,30.8414602139053,29.2714976091221,27.926219986434,26.4335933336544,25.2458953848277
332,31.4956964272256,29.9050817593592,28.5231990734493,26.9928032535048,25.7620774552369
333,32.3672004527457,30.74166002303,29.3100247166814,27.7418401217326,26.4630925740728
334,33.519863675562,31.8361116364903,30.3443476906186,28.7343679867819,27.4054435321214
335,34.768347329317,33.0167744504682,31.4637684926191,29.8112925490892,28.4340177037689
336,35.9025522604493,34.0894800001719,32.4840261797848,30.792382503609,29.372679005294
337,36.7523704762305,34.896994496315,33.2554085947433,31.5313154810923,30.0783740639302
338,37.3278393918436,35.4484612201056,33.7838330975365,32.0345163430186,30.5570748999135
339,37.6896986394454,35.7998505488486,34.1190192280733,32.3514009064761,30.8566969718297
340,37.900424558496,36.0087722092295,34.3126357715771,32.5330921647158,31.026822295837
341,38.045806522115,36.154842824157,34.4425273109001,32.6536348065073,31.1394092293683
342,38.2283230487684,36.3334331348177,34.60527694648,32.8034825179947,31.2824347234602
343,38.5499427618299,36.6394465989968,34.89705128714,33.0726854236478,31.5434768674354
344,39.0417673169146,37.1020308790167,35.3471205377761,33.4895581799461,31.9494489536532
345,39.6128293295661,37.6370686410361,35.8695251979669,33.9760755003151,32.4227685726589
346,40.1600894171087,38.1492412275107,36.3669101439896,34.4436956264977,32.8755192292583
347,40.6112799366743,38.5721431606015,36.7711007174853,34.8302593254133,33.2456864271341
348,41.0329268454985,38.9697796680998,37.1455385374309,35.1926037441668,33.5880846727021
349,41.5306696378876,39.4429071245737,37.59075611272,35.6211004963236,33.9904521484401
350,42.1980317683102,40.0806434050163,38.195954562584,36.1957182671864,34.5306108807313
351,42.9642693177949,40.8143140601305,38.8967054035972,36.8553845050366,35.1519404990864
