"wavelength","nadir","45","70","-70","-45"
319,10.3722147292153,10.5067875893367,11.367157815811,9.91935816480632,9.73687135481383
320,11.3012303891514,11.4398509371588,12.283765297305,10.8544770514142,10.5693425968788
321,12.4172444523258,12.5712940633737,13.4478236476069,11.9501356894304,11.6016675894428
322,13.6810082943931,13.8592426890128,14.8071734571421,13.1727194781002,12.7914917076489
323,15.0540544877388,15.262573052678,16.3097569220781,14.4896457253645,14.0969872291342
324,16.5041448160858,16.7461459707022,17.904326436088,15.8765601112136,15.4805279173596
325,18.0020218570743,18.2776859915884,19.5400220874763,17.3130457452791,16.9064980251898
326,19.5176986458175,19.8242167719087,21.1658890771691,18.7777220602488,18.3387897427836
327,20.9988800023012,21.3313298413985,22.7280711055229,20.2197408268716,19.7262487889998
328,22.3676965352676,22.7200468690495,24.1693855830919,21.5544719912644,21.0004715584772
329,23.5449215234165,23.9100887531709,25.4325039591084,22.6954832923779,22.0921509991669
330,24.4917813210562,24.8627918502937,26.4912093152163,23.6019461182139,22.9694488834435
331,25.2835372533856,25.6568041797962,27.4069866949768,24.361586007821,23.7061495164099
332,26.0153998279599,26.3912961651608,28.2566636497591,25.0846176558269,24.3945147206344
333,26.7734966674685,27.1559053541951,29.1107283364856,25.8683531122163,25.1176516277363
334,27.5741170504544,27.9669709691248,29.9909252785731,26.7108959320577,25.8882769078775
335,28.4011556409315,28.8068327003735,30.8963891962212,27.564331669992,26.6864565162966
336,29.238188820415,29.6575223658052,31.8253239231657,28.3813489921336,27.4919593284894
337,30.0647941067545,30.4976196752566,32.7529761236978,29.1389814305125,28.2811986305517
338,30.8560714199506,31.3018389526023,33.6288869164558,29.8415218909115,29.0268303962188
339,31.5869053923998,32.0447118983871,34.4012844561419,30.4947118824712,29.7013366922244
340,32.2477083396792,32.716519199771,35.051616080526,31.1099294843069,30.2951298666963
341,32.8718010079079,33.3510615134031,35.6531253723627,31.7141285937952,30.8481699191934
342,33.4998535917439,33.9895936901815,36.2947789732567,32.3369309680625,31.4089034778885
343,34.1694757928894,34.6702590102821,37.0548321605076,33.0053457370834,32.0216963939136
344,34.8951043290058,35.4076410268275,37.9304375009407,33.7266001302808,32.7000162995158
345,35.6805688928247,36.2055392432149,38.8816242254171,34.4988665608339,33.4431877119506
346,36.5294380184625,37.0674809984976,39.8690640105102,35.3202475300997,34.2503033332421
347,37.4394930936575,37.9909233505666,40.8768562020829,36.1882000091162,35.1160063665921
348,38.4020807881402,38.9665738222296,41.9151493307961,37.0994632048804,36.0299926251892
349,39.4081984068023,39.9847744742992,42.9954297343483,38.0507239454473,36.9816893062068
350,40.4393982303296,41.0266732232679,44.1126264314953,39.028011499858,37.9532590233434
351,41.4511810969297,42.0480585247457,45.2159997341041,39.9879592584834,38.906827080238
352,42.3945945136983,43.0003837931547,46.2470031743047,40.8821755701379,39.8010935277296
353,43.2234050346684,43.8376778695131,47.150587073705,41.6642455711967,40.596088834632
354,43.9120577689185,44.5335559064582,47.8982950990662,42.3027880150827,41.2619613978289
355,44.4444992043974,45.0706325716787,48.4738900227482,42.7733292989607,41.7735085980307
356,44.808643739638,45.4355871592192,48.8654377085893,43.0558377908637,42.1095602252045
