"wavelength","nadir","45","70","-70","-45"
319,31.6283784414442,30.8477275853856,29.8503772669947,28.6108446646028,28.067052519654
320,35.9567665236645,35.1811429697011,33.9291366313952,32.7841294021873,32.0320867692732
321,40.1213471247285,39.2580195232164,37.8390642856677,36.6649740029558,35.7548744023076
322,44.1090356494068,43.0868704246166,41.5720811248653,40.2717741804557,39.2458897165423
323,47.9069119085375,46.6764013298362,45.1202566821604,43.6231155846692,42.5157871153154
324,51.5163452052485,50.0520472176326,48.4885794984823,46.7540923513174,45.590875028328
325,54.9638613845729,53.2686949116646,51.7047819291252,49.7288616790255,48.525020678987
326,58.2785445297838,56.3842262750576,54.7989092106949,52.6145362695705,51.3748938205613
327,61.4588275695174,59.4206385467387,57.7732951330582,55.4428178990685,54.1635861076016
328,64.3630204622258,62.2358809815962,60.5035895072534,58.0835258912659,56.7606855834184
329,66.8094145934704,64.6410513711339,62.8292616948589,60.3602465739098,58.9919402596175
330,68.6423493571696,66.4727398889754,64.6131693890676,62.1193902135424,60.7059034899071
331,70.0605882835649,67.9144087484309,66.0364055932059,63.5179344025509,62.0614404334539
332,71.5186989642812,69.399873531666,67.5097482458654,64.9370073346567,63.4413824300437
333,73.4730614357991,71.3647659273299,69.4454741028353,66.7594613241418,65.230254566382
334,76.0635064604823,73.9383854355895,71.9610747139665,69.1019333533986,67.5442079111643
335,78.8826643357785,76.7204927780959,74.6644634530428,71.6208693215069,70.0354708536361
336,81.4688023725134,79.2582403338946,77.1129283867724,73.9269963036243,72.3101822344518
337,83.4471671008145,81.183560700592,78.9494464720153,75.703400186601,74.048405454387
338,84.8348143060189,82.5102900449176,80.202991464633,76.9591165765976,75.2632067518508
339,85.7590751232506,83.3597519119874,81.0111765450557,77.7949201564606,76.0613765535197
340,86.3512581403886,83.8584777144017,81.5148435879436,78.3163541548744,76.5539289085195
341,86.7960684020678,84.2029407415937,81.8981648198548,78.6930085236377,76.9085964331345
342,87.3164359750637,84.6396837061927,82.3763314480301,79.1403224629415,77.3337149712251
343,88.1341867742591,85.4142069985197,83.1632970445678,79.8728903126697,78.0367236453486
344,89.3140077761856,86.5989936569125,84.3177495841436,80.9557752442816,79.0805750302513
345,90.6499126102704,87.9685026509473,85.6309305422683,82.1964715397015,80.2793422191347
346,91.9091467085148,89.2677199075244,86.8676323156379,83.3770012466652,81.4224854086276
347,92.9327406550184,90.3179809151125,87.8644999471832,84.3452625760742,82.3633778829977
348,93.8945273699884,91.2849900728351,88.7822643947141,85.2462831798052,83.2436680641157
349,95.0621270700249,92.4314986619679,89.8729875306944,86.3088249986036,84.2862434243028
350,96.673172508713,93.9912289588432,91.3609166770645,87.7359446564329,85.6887728639454
351,98.5587334339867,95.8043299591115,93.0931926427329,89.38218953274,87.3070159619079
352,100.257184548918,97.4276072468378,94.6454676697302,90.8512063408,88.7505830832536
353,101.303726150941,98.4147772179455,95.5904156015678,91.743950146853,89.6264512116484
354,101.507828341706,98.583704395085,95.7522589310365,91.8989542234497,89.775287815595
355,101.156285970125,98.2119628128247,95.3930021947254,91.5682204625059,89.444462996907
356,100.583726819835,97.6231942095391,94.8185202712603,91.0451846384134,88.9221027172678
357,100.119202167577,97.1371181582594,94.3336684139424,90.619509801586,88.4926018015452
358,100.066195041995,97.0554711292586,94.2386269005486,90.5635610873744,88.4232478364133
359,100.720864998771,97.6748387210589,94.8322369629921,91.1447490166084,88.9764284093008
360,102.353313835608,99.2656426064881,96.3870668666667,92.6070179964331,90.3916900290839
361,104.870729329219,101.733909288307,98.809766666469,94.8674911243217,92.5904630806874
362,107.914112784262,104.718392419109,101.738596462978,97.6035779392074,95.2608493812696
363,111.119134860299,107.852542581821,104.806488234348,100.487877450922,98.0862327727516
364,114.193347842149,110.846437616883,107.723060856051,103.256816248817,100.808913477945
365,116.972362648791,113.546668443034,110.334552531423,105.760531103758,103.276152497047
366,119.305010479092,115.813919063136,112.501305516716,107.860897787541,105.346046576421
367,121.057001757839,117.523138105474,114.102358291604,109.435143438091,106.892939520442
368,122.173845049802,118.616711566729,115.105137503606,110.433070231371,107.867984639768
369,122.624607526474,119.056934810401,115.503164419562,110.825906491618,108.24501152488
370,122.397276646766,118.82510519599,115.305740294868,110.602192709854,108.01478896674
371,121.755541745325,118.17942059288,114.752094839259,110.002738383237,107.414916332226
372,121.171630514635,117.58752386412,114.25537352623,109.459166960177,106.869693360967
373,121.119642095011,117.519001615786,114.230112680039,109.40480342839,106.805076848953
374,121.740501571382,118.115327869993,114.795751722239,109.967015685916,107.346870798836
375,122.559974436909,118.912162360676,115.526874653437,110.708264383835,108.066688792882
376,123.037407572116,119.379755219001,115.939237583666,111.130017292498,108.476308625453
377,122.734003180925,119.088391665537,115.639824843771,110.829398287731,108.181212888568
378,121.714166103633,118.102566934018,114.68632161843,109.876107472661,107.249820225599
379,120.197423040125,116.639125969261,113.275350270927,108.485525632264,105.893258192716
380,118.406921847894,114.918078561833,111.607164312954,106.874987932547,104.324426600048
381,116.621360749254,113.207911264381,109.937793723363,105.291539056844,102.783119677144
382,115.16325934092,111.815351932701,108.567268218149,104.005660292131,101.530347543429
383,114.355041609686,111.046948650566,107.795644000127,103.287401295,100.826669879498
384,114.365296804185,111.063477093849,107.783171564532,103.279012087011,100.809812431517
385,115.064774754492,111.743482996547,108.419423592521,103.875309831298,101.379682179582
386,116.290134952606,112.933208396318,109.562991311431,104.942790826565,102.40896565669
387,117.864988610734,114.465215707462,111.05669177124,106.33416736322,103.75663374462
388,119.544726361671,116.100545898802,112.660869578368,107.830084528397,105.209947514515
389,121.06251748586,117.576943402338,114.109005755785,109.18771310381,106.532810144889
390,122.175865052371,118.655985252741,115.158357035041,110.186122465186,107.510281787403
391,123.052406967859,119.500950128769,115.966956076132,110.973504641364,108.284050713824
392,124.200729485985,120.609054475471,117.026003750586,112.004906253597,109.292272983832
393,126.1389834438,122.486885945961,118.836044852033,113.744003441443,110.981466653916
394,129.266652850568,125.525296247072,121.781306422103,116.550857476895,113.701707790992
395,133.739613318761,129.877545427963,126.007229469192,120.572821057491,117.60508892352
396,139.683825973992,135.667717891077,131.629932688728,125.931126812914,122.819390708789
397,147.129076523618,142.924809678257,138.674002009653,132.657692352354,129.383158440799
398,155.566607772872,151.145361006275,146.65147740482,140.284307796994,136.835255973222
399,164.300317690344,159.640684788427,154.896097660603,148.168782138248,144.540721198157
400,172.644003237065,167.73241535074,162.751537306281,155.678507511261,151.874258766978
401,180.09927435449,174.93782449182,169.749798063003,162.362557628406,158.393808681027
402,186.333849527397,180.9472128154,175.589444982315,167.930691912245,163.819370864233
403,191.022428882914,185.458047842913,179.975949762102,172.099339566065,167.877634028308
404,194.089403915559,188.406882331856,182.846433998823,174.809768923552,170.514481306172
405,196.008435714113,190.256207328963,184.647601366721,176.4978481086,172.157978423037
406,197.326307368693,191.538529881657,185.893994105581,177.665289280339,173.300382088877
407,198.539959620293,192.736890115336,187.05271747456,178.766534877353,174.386598863881
408,199.84399098794,194.03426326315,188.303125405256,179.969290605413,175.574310694035
409,201.319604164241,195.501082862243,189.71664843247,181.333719305222,176.913473676509
410,203.040161761496,197.2003012079,191.357414388991,182.913111165898,178.447815651598
411,204.91877387664,199.042113997025,193.140368200341,184.620580869934,180.094413793374
412,206.716437233321,200.791718756476,194.838848807192,186.236187034419,181.650127131277
413,208.188423180946,202.208872327444,196.220875009768,187.535006242857,182.907312433007
414,209.172621509583,203.13698703057,197.134207521077,188.371945556229,183.730187382664
415,209.703637360717,203.618659737863,197.61647336328,188.7919892181,184.15407124059
416,209.844724061669,203.725495103397,197.732950299925,188.86780292349,184.239201249977
417,209.663839067698,203.532216085264,197.552343656909,188.673855981526,184.049131011411
418,209.260193061179,203.134262991277,197.166130756575,188.296600530485,183.669447299782
419,208.745738929341,202.635522767841,196.675073256683,187.82737420937,183.194720001374
420,208.226469690496,202.134193500962,196.174532743951,187.352395333675,182.714469205098
421,207.663619971846,201.59056113365,195.628869743932,186.833969807221,182.195689911407
422,206.869772812927,200.823290395406,194.867920520208,186.107158566638,181.479556788069
423,205.650968613013,199.644816771665,193.715602909958,185.001429926246,180.40170735884
424,203.925626446084,197.976548489138,192.098700051252,183.44622221943,178.893195297612
425,201.904558148959,196.023424800146,190.211635447263,181.631081047723,177.133333050072
