"wavelength","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","45","45","45","45","45","45","45","45","45","45","45","70","70","70","70","70","70","70","70","70","-70","-70","-70","-70","-70","-70","-70","-70","-70","-70","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45"
319,28.537999770457,27.4349312533754,27.4023347598332,27.802131667269,27.8359380681015,31.5207719514811,31.3360988219155,31.3848304224632,31.6209097546104,31.5692314488649,31.5797725627302,31.313565782812,32.0977385184433,31.8092843150198,31.5497287292765,31.6407003742715,32.0050463466549,31.3562292267512,31.5422060227978,31.3797677525669,31.8032247863077,31.3912725558906,31.5891425361536,31.8313843290187,31.2845352135172,30.9053539093325,31.2321105765992,30.656602509329,31.0593735668877,31.3365205287635,31.0446324800712,30.8592544249162,30.8111108801949,30.5756392201946,31.6157711290109,31.5231075439594,31.7685736131934,31.3713699282853,31.9763168931828,31.487893295342,31.4653362080824,31.3450114464761,31.3776396187731,31.623102669907,30.9859321092812,30.9734573638543,31.2535596694727,31.2530283728348,30.7868320783417,30.8103115534018,30.9213685904148,31.0100850663347,31.03909169152,30.8312061225216,30.928105700272,30.9835564742314,31.0819656066121,30.8953390965072,30.7541607756574,30.9737332378517,30.7036647102425,30.5183365325105,30.6261397732233
320,31.412295351125,30.0624187749434,30.1215216636798,30.6047641390261,30.6866659977218,34.5984485551139,34.1960012036323,34.6858479992043,34.8189347633127,34.661514588648,34.7872137691017,34.4659168991768,35.1733247381795,35.0817106871716,34.6921566349661,34.7362414094857,35.1127741194307,34.5697203246366,34.5195133499413,34.5386752502726,34.8331099537945,34.5296220360442,34.7967418953841,34.8969836476151,34.2681999551649,33.9921588711337,34.175266909056,33.8337585829616,34.1133486337183,34.6683342780431,34.2050514532534,34.0195900655072,33.9801065017183,33.5910947397196,34.6586631415848,34.7241733106181,34.8561279614218,34.5970950356443,35.0623678271785,34.6344894583996,34.6814818607643,34.473277449691,34.644520641192,34.6712236272716,34.0191456394721,33.8630771320562,34.2801304580128,34.2020382945689,33.9215089774563,33.8888518033259,33.8828500485125,34.0262749534858,34.0577249687376,33.7793321825666,33.9733172836628,33.885755095918,33.9754479173455,33.7463548760044,33.8466859301674,33.8553828926315,33.8705949718649,33.7753931747308,33.5934562720092
321,34.2856816816915,32.8222895466304,32.9193866118301,33.4477618477929,33.5507642588901,37.7616784248051,37.2462576713886,37.9414702780675,38.0168517646873,37.7922239140293,38.0087657380928,37.6717016448939,38.3901604980274,38.3407373743566,37.909657654137,37.9049117442117,38.2706719654959,37.8193616201938,37.6329017681262,37.7623803601735,37.9305400858837,37.7001372374013,38.0283709696179,38.0281057699144,37.5068607769273,37.1354859301845,37.2146868507366,37.043674981904,37.2080113316712,37.8981980127412,37.3598980610739,37.159014835653,37.1338272305104,36.6903115331931,37.7840520884793,37.9465765704793,38.0006748224196,37.8462772905156,38.1996859582571,37.8552765818884,37.9172659913431,37.6860729437825,37.8871896778029,37.8292069330851,37.1358163887158,37.012336344796,37.3969698056873,37.2723462954885,37.1125909254951,37.0453687699568,36.9656478462777,37.1509015358897,37.1608930427167,36.8745280415699,37.0927333370159,36.9213852684662,36.9962905926664,36.7709209684132,36.9858211764796,36.9003443470899,37.0158428579802,36.9647342150836,36.6662130176893
322,37.1424537201424,35.6700356382199,35.7638070874994,36.3041144731477,36.4103063763765,40.9732389787219,40.4303001254163,41.1425405888912,41.1992006458514,40.9384984901592,41.2228359831845,40.9010366856706,41.6936184089371,41.5710838033003,41.1671701528826,41.1162693884506,41.452847640398,41.0782539401795,40.8364863677094,41.019408975567,41.0676120693736,40.880726940728,41.2595536844061,41.1937620971819,40.9163545044036,40.3060070554368,40.3158998424007,40.2597228864364,40.3194322679742,41.0287682241769,40.4928302877638,40.2674827329592,40.256965984769,39.8365375330382,40.9592646069543,41.1681592243855,41.1738421811161,41.0966331087832,41.3617252332921,41.1135359115625,41.1503339212099,40.9468713960018,41.092842470404,41.0536451216689,40.3002719283105,40.3402521763605,40.5679808018542,40.4218677234014,40.3306842440081,40.2444397839313,40.1264417997106,40.3426858572256,40.3138790636244,40.0669007909352,40.2528968372604,40.0452995335149,40.1023821228394,39.9149709021407,40.143593775901,40.0557221975172,40.129141929442,40.0843953902832,39.8048951603916
323,39.9676001771251,38.5610437961423,38.6231195116586,39.1469867903756,39.2482345420869,44.195815048872,43.6909015419856,44.2805728729115,44.3517174343403,44.0783537602807,44.4084963172718,44.1246372478773,45.0276254593179,44.7581645952231,44.4298125067368,44.3404901781377,44.6340868774799,44.3199565097801,44.0846350566841,44.278602641641,44.2171998860534,44.0505193734457,44.4661799792946,44.3633931441947,44.4111909011746,43.4751447833678,43.4447138911643,43.4557248293169,43.4245055088172,44.0636032963711,43.5882093242894,43.335820512068,43.3355332506375,42.9933952505321,44.1522112870902,44.3674098772935,44.3475839584834,44.3264677928756,44.5223658251404,44.3724575600835,44.3586516353446,44.2191612226584,44.2501616077406,44.3011578206893,43.4768346986001,43.7644290110488,43.7573973057287,43.6084926039375,43.5460550603171,43.450803204546,43.3221106837139,43.5604554475409,43.4821990564725,43.3063515936182,43.4206459080698,43.2126581214954,43.2519000488934,43.1242394121319,43.2925101929658,43.2682112890629,43.2011983640121,43.1334704433008,42.9702082186275
324,42.7553813017785,41.4492931909403,41.471793700217,41.9518836113103,42.0591001009166,47.3908541154129,46.9620288210568,47.3560433424079,47.4761237712157,47.2015173723891,47.553696468866,47.3212179192389,48.316788862996,47.8966851789749,47.6651087965407,47.5560067779737,47.7982361280811,47.5241547414024,47.3350944809969,47.5130213791512,47.3625628704778,47.2049398487056,47.6290313251011,47.5121742396768,47.8881444380158,46.6243524814493,46.5706598564501,46.6115353661071,46.5111300964947,47.0183148037166,46.6397942474592,46.3665187393947,46.3731479251553,46.1295131918191,47.3386068563114,47.5314599004118,47.4982099918574,47.5219567184654,47.66118413073,47.594013707527,47.5244705722749,47.4666306241918,47.3677003896437,47.5287267421774,46.6297585681701,47.1835902436128,46.9338736935586,46.7897725488275,46.7244230343076,46.6313494310088,46.5121922253316,46.7644609556935,46.6344812622087,46.5400295171381,46.5667631111736,46.3827333169451,46.4068848812333,46.3418044921958,46.4114811215687,46.4790304180169,46.2357167113522,46.1251926603132,46.1258027863802
325,45.5066667577999,44.2877595725727,44.2886717908762,44.6959778928996,44.8457302308226,50.518921585765,50.1713712627063,50.3758171563014,50.5855369841185,50.3060662701946,50.652714978549,50.4751958033507,51.4719433191815,50.9879741343809,50.8422980616281,50.7471379096816,50.9356009701994,50.6749012310691,50.5480198922256,50.6987324394067,50.4943637780925,50.3510314058631,50.7323762253539,50.6193688971579,51.2313466028186,49.7422342096153,49.6659225125898,49.7113091088662,49.5750502059447,49.9171066952152,49.648043618051,49.3703827790989,49.3859814377629,49.2170884935773,50.4997293883005,50.6536018457652,50.6051353267388,50.6748856113007,50.7618172221764,50.7393083046689,50.6330971477679,50.6531102214324,50.4681773774327,50.6935917177497,49.7232485227614,50.4829995514884,50.0692156017267,49.9230179242137,49.8282667792918,49.7545029902162,49.6581196425242,49.9159675312301,49.7415725314898,49.7131217389071,49.6648428853519,49.5177287701398,49.5321309306236,49.5088502213872,49.4839826475087,49.6254946620918,49.2456676886047,49.0828750033562,49.2374289176869
326,48.2220912213722,47.0294543660653,47.052440470198,47.3563832837713,47.6106578753147,53.5406142280809,53.2468413573666,53.3465323243948,53.6926692446755,53.3897805511093,53.6996053757763,53.5707852596742,54.4044131875448,54.0331245653751,53.9305583686356,53.8979930253289,54.0362573375726,53.7560933063429,53.683480907699,53.8116961562843,53.6030021471617,53.495424033983,53.7603592075255,53.664095281079,54.3253783851802,52.8171397959872,52.7025922780745,52.7390477877939,52.6117310905456,52.7838774312758,52.6131778070503,52.3579223755639,52.3897589320217,52.2281914153446,53.6166591605668,53.7269092141214,53.6476646077537,53.7768407298085,53.8077578005681,53.7694761708357,53.6697291625993,53.742425571674,53.5738075084594,53.75298340198,52.7215112860686,53.5483991515469,53.1351166284344,52.9655476733526,52.8201801389809,52.7886338655272,52.7212587620035,52.9762042546944,52.774240835735,52.7708851883063,52.6883796974447,52.5797439111792,52.5923346007152,52.5666280139713,52.4933285411355,52.6450578896772,52.2436925686563,52.0294720671771,52.2707620235288
327,50.8731798301763,49.63180831526,49.722529610325,49.9028664982682,50.3199671095471,56.420413682626,56.1439997379681,56.2466883146255,56.7600432297661,56.4136678960263,56.6605474960438,56.5670853210671,57.0861804761691,57.0040595387235,56.8915146719175,56.9667578885825,57.0618335314745,56.7323941101994,56.6909390344918,56.8146282573785,56.6462709721211,56.5935803085487,56.6817670223808,56.6074661528358,57.1105036788056,55.8059256049731,55.6410710568455,55.659814593364,55.5820860492271,55.6046824746728,55.5059109584012,55.3030267944688,55.344921014261,55.1191750624382,56.6459740622948,56.7173201028632,56.591426354988,56.7946989273548,56.7646143232871,56.6494760274544,56.6061095227433,56.6977749766767,56.6444183147981,56.6629956253038,55.5889688742365,56.3248112704095,56.0893914227858,55.8757432462733,55.6770313484395,55.6953553527555,55.6546271876057,55.9019320882211,55.693482826351,55.6672174564736,55.5984837943952,55.5179676917738,55.5400638597451,55.4647305652709,55.4027254286262,55.4923669361405,55.2016220720098,54.9435449968577,55.1822309601843
