"wavelength","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","-70","-70","-70","-70","-70","-70","-70","-70","-70","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45"
319,5.28011868481484,5.12225354649524,5.19087248745945,5.06465648268034,5.02567008748215,5.00684492903103,5.02895843581009,5.09872849144322,5.24915080255456,5.1780136874278,5.07214844604547,4.07103175397624,5.01633934260417,3.06807922165298,5.21157156569144,5.36353859173234,5.59742538029328,5.43844429425185,5.39979488322507,5.40598290622811,5.46360788086445,5.28792390495041,5.46921530047642,5.37850105678655,5.35339070598687,5.33117210821614,5.36712800260257,5.44213478938841,5.29635805881538,5.22167629454672,5.19673969970625,4.95287133192877,5.22965180725983,5.21841886930573,5.16163056546458,5.15681146183383,5.12596576058679,5.16772122480793,5.32085538579058,5.09594409319259,5.0586531318483,4.98579195601452,5.10932325370052,5.10376996982512,4.34255529404212,4.21269365440365,4.09072374293783,4.46672521538495,4.27919729888833,4.30484893772695,3.9837666770535,4.09140810546827,4.16648584691111,4.85569668079189,4.69192792828654,4.81786906263458,4.69663220581908,4.68159093132228,4.47860700265496,4.70433460962355,4.70446853571202,4.7005249332926,4.73833372307306,4.62662400544,4.48865867240811,4.66486663877727
320,5.74247817413917,5.59117696201602,5.62817892807282,5.51135821334876,5.48850920146293,5.48002072604334,5.48255679930621,5.53894592820146,6.10606025271857,5.63087416994131,5.53025211062417,4.44870420114168,5.45630439162593,3.32603213306229,5.68400868608862,5.85700533032763,6.02476795776434,5.86438010300412,5.88694417778797,5.8810521679738,5.97768921034458,5.48545382262777,6.66247811958929,5.86543789404707,5.84685055605405,5.8044602903361,5.88306311152987,5.88129374370517,5.76855696479327,5.68758825570503,5.83287197442226,5.45301685611167,5.69046273684521,5.60876389561665,5.64046805789787,5.61998377941854,5.56006829662457,6.46721879344678,5.72242987519963,5.59308885423253,5.53325658052606,5.44510383314955,5.57788698922977,5.5820500307949,4.71103974294953,4.61432818181842,4.51899639806614,5.08172068924545,4.64335216582912,4.65192759841826,4.34500616859872,4.48015293338232,4.55097316189894,5.28937233477819,5.11433712582565,5.23699173411694,5.10051403240681,5.13462304008261,4.96846608775033,5.14289023659631,5.13212404299412,5.12694817781421,5.16042468107022,5.01989824183801,4.96539396450376,5.11899634481858
321,6.29290268938848,6.15428010625319,6.16819673167705,6.06172197418779,6.03947693659222,6.03785643117362,6.03306449576989,6.08582864562646,6.64773005570257,6.18104023988718,6.08078128609579,4.90574389506091,5.99649754361489,3.64822542851893,6.25490835026277,6.44834556850865,6.57078700383868,6.43182263602112,6.47454565413565,6.46557107428921,6.58254521695574,6.08420782356024,7.56948425131919,6.45697368131129,6.43809815283647,6.38766035039199,6.47551123572214,6.43868339543885,6.34719698461419,6.26735215205799,6.39923001788927,6.07437594281768,6.25248827291434,6.16918475892377,6.21070473770499,6.1806562484148,6.10893097507273,7.40296663376848,6.24520439253477,6.17245880192145,6.11172333054677,6.01297252186709,6.14675193356672,6.14813236416769,5.16471617893576,5.08308091890001,5.01364251711617,5.51790078408707,5.11635913744025,5.08572939652482,4.79498879109309,4.94591798378028,5.014642515225,5.80466198546124,5.63534272207897,5.73911060231806,5.61159961070952,5.66108889887912,5.53530667962073,5.66277508970682,5.65366973048986,5.6473584291916,5.66942072808245,5.5153245071013,5.50152573208808,5.64463486692917
322,6.91006202664604,6.79131985870724,6.79000633466629,6.69379883201295,6.66054085822877,6.66274140095809,6.65975530555172,6.71671322152074,6.96167828117037,6.80832022371688,6.7052730333588,5.42528376906554,6.61656554730327,4.0208679471692,6.90437770085702,7.11675077975362,7.21169558370672,7.10883215150091,7.14166569894673,7.13669612322251,7.2587523912601,6.98520679230214,8.24939460760334,7.13069623888175,7.1067216174714,7.05716868305825,7.12896649013627,7.09039347522531,7.00996998010819,6.93649609609314,6.91878128591749,6.78817375433461,6.8950223282673,6.86109681347882,6.85327957840278,6.81796573872779,6.74887721980916,8.05051708539324,6.86457643933313,6.81694016075683,6.77174343642493,6.66649900663543,6.79467931366515,6.78377805737125,5.68609947115106,5.60494688716787,5.55995560386237,5.82740413095096,5.67293780730356,5.58875195316721,5.31545703017125,5.47224290284166,5.54158203476123,6.38486262021835,6.23361353416116,6.30751245520268,6.20703779528463,6.2459673588428,6.16185531014053,6.24724518473028,6.24946188044839,6.2422115177675,6.24414735178357,6.09204539502679,6.08570989422028,6.2266766616842
323,7.57484677685533,7.4823735744962,7.47303434422422,7.38599772901097,7.33408769775461,7.33750355042198,7.34221200619247,7.40915251851459,7.14234560931392,7.49282998347808,7.38578581932934,5.99074949584531,7.29653935084729,4.43027923620405,7.61303518047675,7.84184631426443,7.92414996414446,7.86268720399144,7.86777250907677,7.87188248752973,7.98733853333693,8.08528813746546,8.76460962755821,7.86446709055943,7.83281546433305,7.78950986830987,7.82843940830426,7.81292062906928,7.73496074927171,7.67079179303006,7.41739772875073,7.5653975918337,7.59774824698568,7.64539306569877,7.54966388267181,7.51138681643429,7.45605081060273,8.48919886951834,7.55614653201158,7.50976923274713,7.49142781362605,7.38300061078313,7.50070842229528,7.47114483788856,6.2579507173885,6.16636395354851,6.14334195440666,6.06687032231041,6.28667078578542,6.14381520759021,5.88843549700943,6.04292759980932,6.11633742021167,7.01356950509529,6.88806964976744,6.9259190412188,6.8640629712868,6.87469063638099,6.83114150158026,6.88005629276468,6.90019744339996,6.89225906570353,6.86566995547511,6.72946396394087,6.70735996676336,6.85038961343644
324,8.28585600306786,8.21007406022837,8.19946771063524,8.11958128203386,8.04584658884424,8.04846783112893,8.06248129849774,8.14242404022532,7.33937316123341,8.21713764982984,8.1085357682049,6.58790103247177,8.01951348333358,4.86366162147883,8.36557630398741,8.60671722669245,8.68834047221253,8.65443309456351,8.63553828929696,8.65096695243695,8.75293015566261,9.24793050573121,9.20336152689717,8.63833025383509,8.60051215415116,8.56223062727521,8.56305841150049,8.58600621935558,8.50338733724028,8.44795334050777,7.94411154415783,8.37513806759191,8.34345467256888,8.47880135473192,8.28557371092156,8.24308681466644,8.20516305691561,8.82845332558566,8.29713401428161,8.23697381494186,8.2522432951504,8.14151972947773,8.24609583075321,8.19555321490785,6.86499442643935,6.75730120510903,6.75010726344946,6.32882932097775,6.9220744538951,6.73630924255508,6.49819845329096,6.64384730447023,6.72710301896558,7.67675636061602,7.5796347716715,7.58152045509168,7.56059153922591,7.53630605278734,7.52861080169539,7.54894920097304,7.5892898363356,7.58061131966519,7.53291488230895,7.40906019919179,7.3619304926511,7.50401929506924
325,9.05016260283772,8.95827695375777,8.95281425989016,8.87717764453612,8.7831460670683,8.78363259191229,8.80378891655431,8.89663056317982,7.72881649953897,8.96498480974305,8.86172852081125,7.20361533467186,8.77004845451786,5.30863985492039,9.14864754144566,9.39610410485721,9.48614854879509,9.44213239613066,9.42916842198164,9.45492594919948,9.54187582177978,10.3206497534227,9.66624350868788,9.43337411017487,9.39587638037085,9.35336679470687,9.3239224071608,9.39094426583239,9.29796710640003,9.24662430720041,8.55903754072634,9.18557819284098,9.11641619226047,9.31605640942919,9.04875631938006,8.9965216058635,8.97023980442547,9.19213124303876,9.06553286893698,8.98591748688198,9.03726258319009,8.92192423696699,9.01315911950401,8.94383714770914,7.49289463591237,7.36941748367803,7.3669876047114,6.72298530200872,7.53932683263732,7.35285400247769,7.13009666046549,7.26187032623587,7.36381912444609,8.36153504217562,8.29019136986747,8.26316645999072,8.27486625669182,8.22159082453386,8.24086487154062,8.24357160110161,8.30145235616143,8.29150717217615,8.25335526860064,8.11330793448186,8.04776675905042,8.17723615901823
326,9.87276552201025,9.71053860777411,9.71625853665688,9.64108075799665,9.53292321802345,9.53058662143216,9.54907202873679,9.65167288023862,8.4802663123983,9.71982584942698,9.63308278830739,7.82449597529384,9.53234597872357,5.75273530063597,9.94841787106532,10.1943423486032,10.2990417385168,10.1845776975345,10.2324930477762,10.2644569833007,10.3401026271519,11.1548685934735,10.2508234524756,10.2304314353388,10.2044999268777,10.1408344959111,10.1016480307177,10.2086487788919,10.1010504646523,10.0452207758617,9.31957808326902,9.96512311210288,9.90054371195451,10.1123807678506,9.82646183372161,9.75483169540194,9.72547466451118,9.70055673122798,9.83914748761911,9.74363689838381,9.82916534710738,9.70387997337255,9.78395618943341,9.70246018210697,8.12708543587653,7.993958067452,7.98061371762743,7.35483909109959,8.09966774675418,7.97976842593301,7.76921740911489,7.88362192053975,8.01599871375819,9.05473884924978,9.00138725825437,8.95930061901087,8.98505000612183,8.92089878018477,8.95422241607189,8.95310447433984,9.02108015713279,9.00890928225498,9.03237244249075,8.82443776139062,8.76250655005627,8.85936192169152
327,10.6952456613551,10.4412637250218,10.4630996724452,10.3833649092878,10.2701452284946,10.2643950293168,10.2724439367574,10.3812754546959,9.56562802025134,10.4563330263796,10.3954277704778,8.42878692669391,10.2796363938418,6.18030789261114,10.7364553528788,10.9733773733999,11.0958313165587,10.8628842785621,11.0178680300886,11.0517284671402,11.1206498639568,11.7214750125515,10.9621598014964,11.0025190014054,10.9975137780924,10.8988893374693,10.8721048299458,11.0084137054678,10.8837669530111,10.8152026825344,10.2001934503165,10.6889704419469,10.6686273577708,10.8379133743944,10.590738941837,10.4915141806075,10.4501912488094,10.366213800734,10.5899848751755,10.4871717239594,10.5986129563124,10.4608749062715,10.5326043653772,10.4465592270653,8.74596949740393,8.6095221363823,8.57439539176665,8.20135997773834,8.59680523950654,8.59416718608069,8.39259148238239,8.48829515041551,8.660088131157,9.73468329771378,9.687694851827,9.64594556253149,9.66686321866352,9.61163723980627,9.64634980636939,9.65245755775767,9.72284011252147,9.70833354094451,9.81138366556382,9.5172423259376,9.4821533650697,9.52905452318141
