"","wavelength","nadir","nadir","nadir","nadir","nadir","nadir","45","45","45","45","45","45","45","45","70","70","70","70","70","70","-70","-70","-70","-70","-70","-70","-70","-45","-45","-45","-45","-45","-45","-45","-45","-45"
"10",328,28.665527537645,28.677708401074,28.3131426578007,28.3733798527518,27.6612679078343,27.6864061745395,27.047401923237,27.0633116887039,27.0218112374655,26.8809697285261,26.8933962577699,26.6638844624075,26.4953624777632,26.6332104801645,25.9039336376455,25.7758136267661,25.6845356859526,25.4523056961971,25.174238256713,25.2384730455043,24.4551177264677,24.4921143817311,24.3352287469459,24.2439914168406,24.1233485977615,24.046783340765,23.9314034023818,23.3584041379409,23.3427931461145,23.1888148407798,23.0712991118019,23.0424003935587,22.9792889532013,22.966596093857,23.2933963590717,22.899345459483
"11",329,29.8292929274327,29.8095296853554,29.4340102247373,29.5112009573982,28.7680244086027,28.7689923468436,28.0704538609802,28.1203427604324,28.0612068786701,27.941299616339,27.9209204322837,27.6845203619167,27.5274143537869,27.6364056924956,26.8726073417275,26.7815202850663,26.7052195923378,26.468568710553,26.2760474469157,26.273402995138,25.4134580094634,25.4205391130334,25.2936829365975,25.1700321525106,25.0569551164532,25.0153445033435,24.8791131650486,24.2810533715677,24.2586761177474,24.0639906129979,24.0229857878614,23.9678141401924,23.8563792154912,23.890278807922,24.3101252121347,23.8276358594011
"12",330,30.693908629786,30.6361476830161,30.2969144041555,30.3633683343261,29.5982526174258,29.5899499708741,28.8508008015401,28.9251352520042,28.8452280270174,28.7268549726142,28.7008338316198,28.4545624925881,28.3305484544539,28.4058498405163,27.6045456254173,27.5373203767676,27.4478958272993,27.2352276931288,27.121578590015,27.0582724094226,26.1459492500947,26.1039741004484,26.008532406293,25.8411025038591,25.7561024935192,25.7439139878132,25.6127013842832,24.9573188761081,24.9297664956654,24.7563021113654,24.7280195298514,24.6443028618787,24.5466797205594,24.5768948814244,24.9747231739959,24.5066303934149
"13",331,31.3433817604171,31.2483055871603,30.9788280415221,31.0128991215174,30.2331422542206,30.2322045185944,29.4727717262427,29.5563514607546,29.4550289065705,29.3185757112615,29.3143520299046,29.0554240067157,28.977433873012,29.022043158515,28.1816961521373,28.1212583005485,27.9981386309154,27.8279111100788,27.7675831694129,27.6607325555111,26.7237335188559,26.6225154468454,26.55426022325,26.3417400475292,26.2956839455588,26.3021873057529,26.1950328477887,25.4632777358343,25.4312635319667,25.3305462801076,25.2542026351352,25.1439276377002,25.1135738757604,25.0968071651236,25.3715759859377,25.0078836158834
"14",332,31.9927024316497,31.8721599335468,31.6690533678079,31.668152914135,30.8755844144435,30.8965255017709,30.1241919442993,30.202162669007,30.077670543121,29.9170326209786,29.9453924637054,29.6769944532361,29.6356823261749,29.6615270543509,28.7809781783264,28.7166346993757,28.5616933890916,28.4301857718404,28.3918654934531,28.2578369086085,27.3144539414501,27.1612788402543,27.1128090831085,26.8674148566507,26.8524601610964,26.861457978213,26.7797479137603,25.9800440521642,25.9459055312791,25.9227298124422,25.783451241249,25.6476156048076,25.6972426466743,25.6250106286987,25.7439005002043,25.5127970796127
"15",333,32.8579782451274,32.7349626950581,32.5577729099939,32.5385004671598,31.7294512502195,31.7845371489153,30.9935190914579,31.0515373184261,30.9009808572936,30.7237762817801,30.7785614635342,30.5099272724599,30.4735642206957,30.5014136785928,29.5798928912728,29.5075374078536,29.3452133061837,29.2264415016125,29.1734680340473,29.0275951591186,28.0864539741256,27.9061318246464,27.8669601668738,27.6143664841737,27.6039220916728,27.5938347618868,27.5212115487487,26.6895453918184,26.6572683119341,26.6692229180958,26.4986842946663,26.337201923528,26.4383197199201,26.3373359812748,26.3365375041583,26.2037171212599
"16",334,34.0087856541533,33.9075637352391,33.7030967433836,33.6883116856303,32.8577662660486,32.9536579689171,32.1328456821206,32.1596755732364,31.9830876767909,31.8031715647649,31.8681907660325,31.6102543316684,31.5407114297856,31.590956067523,30.6309469833944,30.5512044404767,30.4112727494417,30.2722803126026,30.1728774422181,30.0275042155783,29.0900227025372,28.9136210041634,28.8728483380726,28.6402034547356,28.6022012115326,28.5535348895506,28.4681443068816,27.6494158620259,27.6220570888872,27.6066954553677,27.4575622761027,27.271026987247,27.374897807531,27.287886193139,27.2387207382536,27.1407293805382
"17",335,35.2614011709068,35.1904496158011,34.9348289167958,34.9313018720018,34.0800760364084,34.212026363988,33.3585377138414,33.3505400950331,33.1579137625234,32.982438321801,33.0434139344097,32.8012949526651,32.6816722392993,32.7583845841727,31.7705763761499,31.6855958470939,31.5733853139231,31.4006761620893,31.2456397622229,31.1067374942354,30.1713754337657,30.0167433362275,29.9676822788413,29.7628908334964,29.6827272999016,29.5909833190587,29.4866453423332,28.7024306384657,28.6776631856158,28.5994710378682,28.5012185840719,28.2939529115257,28.3678129555045,28.3203405162772,28.2706950196567,28.1725744849345
"18",336,36.4069365970206,36.3572469860413,36.0600918509083,36.0562844258976,35.1917383166171,35.3430153862106,34.4635423490242,34.4251206825067,34.2371076672675,34.0652366449706,34.1109916611,33.8832490525602,33.7206203977316,33.8099715462141,32.8137509046473,32.7268869645966,32.6203210348844,32.4224854712702,32.22694070572,32.0937719975904,31.1564532594884,31.0262866844585,30.9669209071384,30.7765857120913,30.6594013689403,30.5363587595402,30.4246708336059,29.6700192036562,29.639689643399,29.494751114306,29.4492751973652,29.2296332832313,29.2602912069556,29.2574731367691,29.2259817941632,29.1269964678006
"19",337,37.2753620886228,37.2250802443322,36.9212552714735,36.8933194965224,36.0265342684672,36.1726714879648,35.2811069231759,35.2232518661794,35.0666891238371,34.891593527513,34.9144981440195,34.6943264479968,34.5144091604806,34.5900807773175,33.609546395696,33.524348886598,33.3826740872379,33.1849918210381,32.9821288560434,32.8487615218461,31.9040190729154,31.7881610093223,31.7196504314493,31.515749861132,31.3826153887726,31.2520041570941,31.1570084469601,30.4062257088245,30.3585529730003,30.1694353859336,30.1558124171848,29.9346510103582,29.9261410933959,29.9557915895847,29.9368999492211,29.8618564478684
"20",338,37.871690335629,37.8070150817512,37.519464994212,37.4582686045243,36.5913283073612,36.719269027584,35.8260161658503,35.7597493452951,35.6475073353425,35.4653554194415,35.4633388253774,35.2439575131942,35.0671008906286,35.114664265715,34.1606735708986,34.076336866077,33.8794409463515,33.6995696915164,33.5124253920856,33.3745521182896,32.4206858596856,32.3064883444342,32.2264355830836,31.9964027425746,31.8671396163855,31.7451504647789,31.6793117901879,30.9120113407642,30.8414915060662,30.634203211989,30.6301325592302,30.4139234293876,30.3769339602275,30.4237596862681,30.4105365162096,30.3706818890794
"21",339,38.2502000327376,38.1712651837215,37.9005546226553,37.8192873676265,36.9416994109031,37.0551852190281,36.1641488003288,36.0986775525832,36.0239885102026,35.83647602234,35.8135926198111,35.5897629257568,35.424190193161,35.4479677666053,34.5130839419554,34.4231661342499,34.1826442203536,34.0237772123185,33.8572930549342,33.7141508046282,32.7546792535365,32.6299197677728,32.5304749690632,32.2856635248098,32.1740088439712,32.063807599996,32.0212523861834,31.2296873240014,31.1398813298532,30.9373864532343,30.9252254267114,30.7141168420673,30.6630147200604,30.7126095786432,30.7031673038209,30.6851837680753
"22",340,38.4674117676505,38.3873690469748,38.1131883325288,38.045475261424,37.1354577898224,37.2536451525755,36.3625920317072,36.3051940363655,36.2429610925774,36.0569570144483,36.0229223136289,35.7909349563434,35.6334443646975,35.6551718640682,34.7150063266448,34.6080637187106,34.3647934125368,34.2165650761327,34.0585836511579,33.9128024442797,32.955856960594,32.8090702580671,32.677723543528,32.4513681452468,32.3648432361058,32.2574288504427,32.2153541590258,31.4038512788546,31.3067632806845,31.1284216187446,31.0953144013606,30.8836693776551,30.8359253923267,30.8751051161926,30.8720226403033,30.8403275564106
"23",341,38.6099526236481,38.5426368206729,38.2440551859375,38.2185834792021,37.2603772335879,37.3992337896414,36.504643633368,36.4591171427498,36.3835201045821,36.2063016394269,36.1702517862394,35.9277607536504,35.7731571048319,35.8139904284075,34.8452566473854,34.7133756435565,34.5049051790009,34.3555732215686,34.1902424430653,34.0458107308242,33.0959896083001,32.9209271000926,32.751164688192,32.5709518563166,32.5090991845945,32.3948438782817,32.3324673297735,31.5098115467324,31.4175285929733,31.2715696759893,31.2111763594295,30.9948110416993,30.963274760232,30.984572639662,30.9871302243884,30.9148082232084
"24",342,38.7860020777463,38.7371008802989,38.407065192069,38.4294202232352,37.4256816152573,37.5846683040036,36.6852060687667,36.6507604707873,36.5478593043099,36.3837007384094,36.3497251358425,36.0956286964754,35.9434751067918,36.0111095571585,35.0045472748454,34.8494521226437,34.6866544635899,34.5318206929398,34.349189495616,34.2099976292454,33.2625346683809,33.0613567710606,32.860289395009,32.728721790187,32.6818428159989,32.5587533473855,32.4708788379412,31.6448614108344,31.5635685227398,31.4417040054092,31.3554383584911,31.1368037750718,31.1241733514479,31.129058599174,31.1276790325359,31.0186254554379
"25",343,39.1033040695037,39.0701928916204,38.7157733219216,38.7682062759821,37.7401261850316,37.9020538269201,36.998608803432,36.9698802259982,36.8378378061086,36.6879511138549,36.6550207201391,36.3894664410854,36.244165393713,36.3326422876435,35.2932119226815,35.1263211218003,34.9930659288291,34.8358296340012,34.6320540852532,34.5018250302745,33.5425499934244,33.3258385779625,33.1142530487594,33.0083854158311,32.9576310978046,32.8314729810778,32.7286668506748,31.9059445836408,31.8358213725823,31.7132952957041,31.6102961882385,31.3985271551302,31.397293492399,31.3961613624124,31.3724176345052,31.2615347223056
"26",344,39.5961937266456,39.5701009798889,39.2068617148885,39.2614660270151,38.2365504884041,38.3794309646452,37.4721607154985,37.4424372400981,37.28737253347,37.1511022025803,37.1151285466725,36.8401308560036,36.7055936793134,36.8023212584971,35.7421886045337,35.5784191121625,35.4461237800307,35.2941516295708,35.071304221503,34.9505358788559,33.9629525210946,33.7450888792767,33.5481752821255,33.4328151981808,33.3597645593775,33.239574124963,33.1385366946047,32.3228155156112,32.2601997102747,32.1093780915212,32.0020041708296,31.8077479180432,31.8054177172398,31.81110775294,31.7481556565619,31.6782140498573
"27",345,40.1725587857256,40.1422955800538,39.7845983115007,39.8260062106778,38.8170285323801,38.9344885570583,38.0177270705556,37.9845041939812,37.8133493264288,37.6902304559779,37.6476123117256,37.3681162557469,37.2385812479624,37.3364282659104,36.2628805669423,36.1099754812793,35.9626694422646,35.8231483555532,35.588889508631,35.469587833131,34.4470658791406,34.2382692258299,34.069648425925,33.9200947170096,33.8232540177309,33.7136078927553,33.6205883438145,32.8094945009776,32.750608643966,32.5643876799418,32.4604569074097,32.2869653376355,32.2750578502584,32.2916890039528,32.192237390484,32.1740198393047
"28",346,40.7277819887455,40.6801109806844,40.3401559712436,40.3677830513253,39.3707022869238,39.4740022237297,38.5357563565704,38.5012863974192,38.321080254715,38.2110420904117,38.1590162243278,37.8830026676826,37.7421270567845,37.8406187721748,36.7548696847493,36.6123428079666,36.4491462621436,36.3282842744121,36.0958298508685,35.9609879837976,34.9079688514743,34.7135089735649,34.5736530188281,34.3779444720311,34.2743788928775,34.1746294926734,34.0837856840344,33.2685563230788,33.2098763219769,33.0039973386224,32.9060195199065,32.748268278858,32.7232050392684,32.745071523099,32.633159468086,32.6415192504287
"29",347,41.1880798834431,41.1100436226537,40.7968727804516,40.8212349320008,39.8191207141245,39.9323276873718,38.9573498375038,38.9269201851183,38.7444823277789,38.6472588940854,38.5839985428192,38.3209327019533,38.1464172409131,38.2497855546395,37.1483731820832,37.0095040556382,36.8409859234624,36.7429874782026,36.5283754652088,36.3563782003168,35.285352377234,35.105951801418,34.9844190609684,34.7428927697998,34.6621042632336,34.5672383726245,34.4638566326146,33.6313662681792,33.569778324213,33.3766730450006,33.2828185009809,33.1292637064188,33.0920616292072,33.1059564045228,33.0192071416358,33.0040528240486
"30",348,41.6187425613279,41.5081653213272,41.2231656432478,41.249266853747,40.2300020578136,40.3682186355274,39.3518658001574,39.3260330869709,39.1464929676132,39.0589647685903,38.984023814094,38.7378574850395,38.5223053381081,38.630694084225,37.5117867040717,37.3726190642663,37.2043698077496,37.126813890793,36.9365759820659,36.7210657756388,35.6389395046764,35.472587444677,35.358104031493,35.0814033461805,35.03771715002,34.9422284891312,34.8172462429896,33.959147003859,33.8926554267158,33.7336855213391,33.6421542050289,33.4826560398758,33.4375431587946,33.4332378588601,33.3879207361078,33.323762103738
"31",349,42.1242525421321,41.9926998497303,41.7283362431211,41.7509870994699,40.7122566457203,40.875485447152,39.8276248551289,39.8000264624723,39.626408943363,39.5418538252281,39.4562919681213,39.2234914786305,38.980286481009,39.0872729826361,37.9524460687902,37.814323708834,37.6423259749496,37.5748636226817,37.4025509368937,37.1580263641709,36.06227962813,35.9047431746432,35.7880439994628,35.496557145809,35.4813400041888,35.3803205593609,35.2344189626704,34.3497164117005,34.2776430893984,34.1552769784617,34.065529739389,33.8935854059346,33.8476107741634,33.8208090596824,33.8019936209428,33.7019042562876
"32",350,42.7970761038284,42.6687382191141,42.4090729628502,42.4140069981353,41.3626206711185,41.5366756548149,40.4804761594381,40.4386766431036,40.2720042608534,40.1804271959316,40.0866692133028,39.8568565910958,39.6184015736414,39.7116356027634,38.5658333024985,38.4348059905834,38.2463466334903,38.1714535470624,37.9986152061856,37.758672695684,36.6382691560311,36.4833286588512,36.3571444551961,36.0798612495328,36.0633435238629,35.9525358871364,35.7955449396941,34.8902310771841,34.8132520707647,34.7120212324865,34.6247437706312,34.4374704732923,34.4000525133462,34.3522300490997,34.3164618061052,34.2290349336723
"33",351,43.5667648884088,43.4633196982783,43.1910548986358,43.1700646781024,42.1127738578516,42.2816378854926,41.2371838541505,41.1741502303344,41.0148297496706,40.9074337523466,40.8073615908779,40.572007347074,40.3658394707469,40.4357064858432,39.2867180565271,39.165486589395,38.9515230246197,38.8547025265512,38.6641533110873,38.4576489134029,37.305373414984,37.1480127768737,37.0068920297618,36.7659066781718,36.7218877074295,36.5983937152139,36.4412252128212,35.5233017209034,35.4439431646363,35.3434112437663,35.2600245429143,35.0579270915793,35.0347316191795,34.9709646232042,34.8825436851451,34.850616800449
"34",352,44.245584149226,44.175299579566,43.8768472132635,43.8386811874502,42.7755675807656,42.9302889415691,41.9027834782639,41.8251465736827,41.6739672027638,41.5463720555512,41.4399512808504,41.1986325657777,41.0302281436291,41.0760861747109,39.934169057291,39.8162862994965,39.5803493567302,39.4574777587826,39.2428498301005,39.0767374691673,37.8980781235402,37.7367815739025,37.576962321801,37.376316591253,37.2999507090047,37.1627416090733,37.0115814704215,36.0874768201598,36.0104719327077,35.8945715317835,35.8168794080511,35.6036829098183,35.5922157676231,35.5196177285539,35.3767167099346,35.4076563904616
"35",353,44.6445565116401,44.6021190151769,44.2677482285271,44.2381747226924,43.1625719523606,43.301441061491,42.281048294809,42.2091529148217,42.067299705573,41.9195987849653,41.8048775746207,41.5653444891922,41.4178875919561,41.4481575697781,40.3259542983769,40.1957963004887,39.9540864580758,39.8115133356058,39.5774228569802,39.4365190469659,38.2497466683546,38.0865195677803,37.9059597835675,37.7314981509903,37.639532612158,37.4894664201156,37.3456654408442,36.4201510986065,36.3524062231269,36.2096755210757,36.1398420426957,35.92245069418,35.9120428277712,35.83969639115,35.6746833348458,35.7399748614766
"36",354,44.6870723632993,44.6593275650361,44.2861538303274,44.2932063819501,43.1973325764234,43.3242709382578,42.294674017191,42.2515316081747,42.1198659203815,41.9554477783335,41.8310086154048,41.6031891192492,41.4499191814785,41.4781429246443,40.3844102670443,40.225461828883,39.9984798970496,39.8478732375637,39.6062546315549,39.4651983067302,38.2916269504772,38.1294994137719,37.9306610381257,37.7584854409908,37.6763696049592,37.5167044067741,37.3783416798456,36.454121776915,36.401209787148,36.2273926759594,36.1666996636574,35.9520505595498,35.9307444501116,35.8668767858914,35.7251669724719,35.7808717203979
"37",355,44.492081037496,44.4680244522132,44.0652117383195,44.1135108582237,42.9982713145594,43.1200277590566,42.0733227389875,42.0653851827597,41.9431924416065,41.7666899478999,41.6359164193681,41.421482788139,41.2471837327379,41.2851634757134,40.2138589591547,40.0231333884289,39.8211149903992,39.6704899611189,39.4342162438469,39.2782830176911,38.1253199334408,37.9640022663897,37.7586963931237,37.5698804328433,37.5093312634855,37.3466185402297,37.2112223505516,36.2882195656903,36.2482771742768,36.0508484001641,35.9975330461393,35.7871207130376,35.7536551627291,35.7007221233862,35.6039728719477,35.6263312782555
"38",356,44.1981289203377,44.1699071270353,43.7591892113504,43.8273691554562,42.7033386687245,42.829208384969,41.7673967509057,41.7826296977292,41.6674939060009,41.4845787308479,41.3560831054709,41.1474063806854,40.9505600540643,41.0076709560922,39.9368592229513,39.7263433459709,39.5477993005517,39.4006192370423,39.18286270892,39.0100506806979,37.8694977403288,37.7049450689964,37.5148174833337,37.2968809424205,37.2536348364313,37.0978089847674,36.9626294713066,36.0379134687159,36.0010296736283,35.7996483035267,35.7486864782452,35.5380141756448,35.5030253085113,35.4572188102453,35.3996412123003,35.3886405658969
"39",357,43.9440988955556,43.9065080647807,43.517688242925,43.5656082884991,42.4497563234146,42.5902187813633,41.5229337178859,41.5354801771912,41.4232244647866,41.2404017474248,41.1256318543126,40.9084836620088,40.6984277222556,40.7809141478024,39.6784233173545,39.4709437111522,39.3047239726668,39.1602928232477,38.972960000328,38.7912429046801,37.6433616535944,37.4691364776667,37.3205362654952,37.0679114104553,37.0253239941965,36.8878959717819,36.7499948923406,35.8186830816466,35.7695201685102,35.5917047247589,35.5354544494689,35.315785803775,35.2983443077394,35.2510380323062,35.2055680584404,35.1798666305825
"40",358,43.8704166863126,43.8186033311919,43.4689206150959,43.4707287157715,42.3714043397787,42.5318781702698,41.4659595239273,41.4575223976415,41.3419364414777,41.1656033470052,41.0678701293488,40.8338105011744,40.6177073536824,40.7254563228343,39.5748123733895,39.3850820667041,39.2198388762554,39.0751005570854,38.9216563413991,38.7363892569624,37.5685391479827,37.382058639039,37.2825107934999,36.9986803705837,36.9442315453635,36.8300067466979,36.6866690488316,35.7460565637999,35.6758673846011,35.5371663654036,35.46831812946,35.2347083646141,35.2464427683815,35.1908206966564,35.1374136806829,35.1110678962464
"41",359,44.1179499288355,44.0467523348216,43.7349713453974,43.688574501716,42.6012056430632,42.7802598579503,41.716768110187,41.6827347580199,41.5554967073453,41.3916727706398,41.3030074652376,41.0529330624997,40.8320373927592,40.9576544057099,39.7655095187712,39.5946992285134,39.4215976294694,39.2716514109846,39.1450637289724,38.9553757153701,37.7673526286687,37.5716780339689,37.5031445412817,37.201254159234,37.1312756153858,37.0359816360572,36.8848333426832,35.9355759845065,35.8456460477734,35.7439582006577,35.6563800162589,35.4099763264569,35.4505254547668,35.3834804671551,35.3172154505701,35.2930138884352
"42",360,44.8151258472601,44.7193574891912,44.4268224064585,44.3526416739512,43.2604312089885,43.4501848509015,42.3846297931432,42.3332919106596,42.184436670395,42.0384742942333,41.9406526242636,41.6841377480064,41.4542762151578,41.5836027959882,40.3779508710577,40.2145687170189,40.0272916196175,39.8656753784696,39.7490913637928,39.5484277930326,38.3514267495391,38.154742377545,38.0758927891266,37.7777654249875,37.6969386218839,37.6078620040407,37.4468842699112,36.4927594209984,36.3935975921642,36.3102074758323,36.1993189705641,35.946876756646,36.0045251322987,35.9265803714004,35.8567230637396,35.8268720678679
"43",361,45.9171058993776,45.7955035185588,45.500823855394,45.4244437404226,44.3080692503266,44.4997596072814,43.4252886562366,43.3669700292292,43.1914114190318,43.0639641121431,42.9427744453564,42.6888888186862,42.4471453133589,42.5664682176977,41.371782750596,41.2039327947058,40.9987484122653,40.8213830652874,40.6975490241401,40.4812290910327,39.2833912160262,39.0917459001031,38.9695886965238,38.6919984118323,38.6063572274685,38.5112145196833,38.3389392696228,37.3835146394415,37.2835775888981,37.1975849785162,37.065566645002,36.8127092091819,36.8732418911176,36.7874533586862,36.7243961370103,36.6800763709736
"44",362,47.2519663371055,47.1100857365909,46.7999079101663,46.7393502258732,45.5840784752088,45.7721451978278,44.6818819284535,44.6209639691867,44.4232785301136,44.3073437315764,44.1630523433391,43.913626232122,43.6632453111217,43.7645842621999,42.5835827298086,42.407956244394,42.1837675557359,41.9918501831102,41.8500208542315,41.6207807819978,40.4165924394761,40.2285756207727,40.061658861747,39.8062629879988,39.7180613738261,39.6115057855432,39.4271592091864,38.4713494599631,38.368771386303,38.2676748064211,38.1272888295869,37.8735635651387,37.9267609046955,37.8379125496554,37.7835953426689,37.7219712337271
"45",363,48.6452970371781,48.4955273628518,48.1647576477867,48.1301837455543,46.9260541704087,47.1082190757815,45.9953441323217,45.9301149692219,45.7245815378111,45.6055091451708,45.4529942861265,45.2025054061362,44.9529406336457,45.0341663316956,43.8475418750086,43.6695542503224,43.4279012280456,43.2279346770973,43.0640027453035,42.8320756962312,41.6022385461517,41.4089190891791,41.2276333049548,40.9808484237023,40.8884639032786,40.7721934130382,40.575704561699,39.6177217955946,39.5002208489456,39.3801699464503,39.2546887033133,38.9935003422906,39.033283217074,38.9478576404991,38.8956024594139,38.8199552140285
"46",364,49.962297829312,49.819134641478,49.4686839859903,49.4619581660264,48.2055632535462,48.3815483263126,47.2417436896031,47.1673445817288,46.9715778933752,46.8339832914556,46.6930942044994,46.4324520968847,46.1935423824647,46.2580422082528,45.0381306995245,44.8655988965991,44.6107568592856,44.411211280047,44.2250427428885,44.0038552943119,42.7255812639257,42.516045511855,42.3617625195649,42.1044866066884,42.0043729120684,41.8833701397774,41.6758487139333,40.7118097734323,40.5654235060424,40.4320097143954,40.3408251762693,40.0636816839208,40.0877267691664,40.0129334297552,39.9524103757965,39.8695812827911
"47",365,51.1387345113698,51.0103586619153,50.6431250301463,50.6570367482169,49.3546938203714,49.5239373045628,48.3597408058804,48.2734152425546,48.0970240614113,47.9371038292041,47.8154851345222,47.5387731106605,47.31036773235,47.3664501909588,46.1015784025963,45.9334572019163,45.6726120306633,45.4779773309423,45.2686643981034,45.067169723433,43.7325217162384,43.503739653423,43.3916479176464,43.1165805487894,43.0067462835101,42.8825797434456,42.6671672812363,41.6921756676223,41.5168234236459,41.3864885479303,41.3194751263994,41.02355185178,41.0326062181567,40.9746501597529,40.9007244714573,40.816560092578
