"","wavelength","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","70","70","70","70","70","70","70","70","70","70","70","70","70","70","-70","-70","-70","-70","-70","-70","-70","-45","-45","-45","-45","-45","-45","-45","-45","-45"
"1",319,31.5620936028303,32.1802294116205,31.4160484199829,31.5248502626077,31.5298488681701,31.5519446460768,31.7586141149874,31.5033982052781,32.3880841859061,30.9968190690428,32.0040938947572,31.2262474716068,30.4872869008213,31.0883532591252,30.5106569194861,30.6578004419635,30.864878340781,30.2799620547348,30.8655875817331,30.4905808411034,30.837504516991,29.9968282980429,30.5380104640461,30.3309471260286,30.0227739945688,30.5769206279522,30.1881895298362,29.9373390305959,29.7767817304673,30.1081654421691,29.5943552376677,29.2053785784499,29.5174959012836,29.9055247650415,29.7453378119548,30.1120372245134,29.7109012335639,29.504080629861,28.966048061113,28.3840256641899,28.5115103475845,28.5620285624749,28.6288127252482,28.8042733225776,28.4192139690317,28.3910620018756,28.1540171546285,28.0499466568405,27.9524035848438,28.1195605720875,28.272034876743,27.7493347264757,27.9003090247954,28.0148040785961
"2",320,36.1834389534354,35.6758837486233,35.1777912654365,35.9081669997689,36.1343621197733,35.8426313048057,36.244500135215,36.4873576622583,36.5056487798447,35.0987622776693,36.3250302957085,35.5605520877218,35.1755766723109,35.2694755486526,35.1039827470875,34.8860560041766,35.324274133433,34.7688100235648,35.0276478927651,34.6603130316012,34.8843974120287,34.3556669667859,34.9704083900697,34.9816852517979,34.0725482050612,34.1096270491064,34.3489929560966,34.3474753120723,34.361479492622,33.9527035191078,33.9365044115984,33.861375120766,33.8600107731738,33.9031092833178,33.9452626366887,33.0779539168678,33.7609637940892,33.4699063689647,32.954532349314,32.6732292734635,32.7243601016002,32.6428831959796,32.9969181126416,32.9008482370725,32.5961345452394,32.1606198271008,32.1441559840454,32.0701239396992,32.1173864964658,32.1631430231267,31.9333734907453,31.8599894873385,31.8679775891166,31.9720110858207
"3",321,40.5358811764306,39.5885299749862,39.2257786665876,40.0694725770807,40.3338096232818,39.99582578871,40.449332385745,40.7721468050059,40.3878017474824,39.0756272314596,40.3100309624053,39.6643294896768,39.4696087365116,39.3175041825907,39.3247025275398,38.9147396130802,39.4289430529983,38.9310307675222,39.0229415713539,38.6905694475941,38.8168300414261,38.5005448940846,39.0695709200563,39.203537185681,37.9893199440838,37.8610967871511,38.3310170328133,38.4250424660671,38.5032957349011,37.740824694442,37.9662595211669,38.056784375194,37.9070508964815,37.7454797271965,37.8740150180346,36.3738693190563,37.6509378439796,37.32190663878,36.7514185879769,36.6223300411224,36.621627131295,36.4815785802644,36.9664843147638,36.7342743891413,36.4771049761265,35.8239291527026,35.8800210317919,35.8384664576899,35.9236150801436,35.921543646641,35.4455060751986,35.6528588619604,35.6154443201662,35.6924849944742
"4",322,44.6240984060031,43.7721325806244,43.4413826782123,44.0095112694878,44.177237484973,43.9920665228878,44.3846217770341,44.4712344760322,44.0460285555467,42.9108403903938,43.9903994051576,43.5381118693925,43.4035637510564,43.2114495118288,43.2046793750933,42.7404803798094,43.2101655872972,42.7888880870944,42.8405761167256,42.5628801122142,42.6145824801362,42.427451061889,42.8606727832704,43.0391573269601,41.7616126024773,41.7356946553331,42.1245159966659,42.1977103675108,42.2508682281465,41.4384472831497,41.7061817052563,41.8405063835342,41.6750672450249,41.4240727256569,41.5464511208134,39.898271154497,41.3698266413286,41.0399096387195,40.3542591156411,40.2595896672507,40.2265633710514,40.0854852556789,40.578403933036,40.3182921550352,40.079825765497,39.3586933018131,39.3751587261141,39.3664042824262,39.4072522866961,39.4142705343227,38.8058700581567,39.1542035399941,39.1464674508945,39.1846872684628
"5",323,48.4529125700954,48.0804398225066,47.7058013481549,47.7292058349955,47.7141986122627,47.8120104598431,48.0620806430966,47.6986459773455,47.4920461473476,46.5879685925289,47.3977112057768,47.1825682732462,47.0118891564413,46.9304058881631,46.7760069386326,46.3600910871624,46.6994492505236,46.3648542344084,46.4697937311708,46.2589059054141,46.257602923649,46.132502000733,46.3691430184134,46.5314829237678,45.3779875824744,45.6376667003573,45.7198781474463,45.6934015441145,45.6531421381569,45.0116698614594,45.1790463882478,45.2617647105245,45.180717543044,44.9304744680713,44.9776525369166,43.5496541928122,44.9066967439324,44.6038409926877,43.7607485629481,43.6135175908074,43.5626063230392,43.4621202162649,43.8738304185883,43.6668226789509,43.4221633020858,42.742613375559,42.6433300996275,42.6655761385797,42.6047343478962,42.6610467879507,42.0121112989927,42.3904933507505,42.4649349346128,42.4572437038693
"6",324,52.0396435524477,52.3484058883321,51.8851087647327,51.2449920376813,51.0382949618545,51.4466164617527,51.5109282167041,50.6167717584829,50.7576904490336,50.1027797551281,50.5871892705648,50.6102625683838,50.3522200511882,50.460768673201,50.0908159796573,49.7863484957564,49.9480337460387,49.6995192120274,49.9115444476815,49.7716812382839,49.740451906015,49.6229002341534,49.6425141838552,49.748035271154,48.8303100785566,49.4609362745635,49.1191439936209,48.9619980535055,48.7857801232343,48.442258564548,48.4262537996958,48.3979021904473,48.4586294024292,48.2692703117531,48.2022940425914,47.2271256304179,48.2561164567449,48.0020940566434,46.9809489988685,46.7341556844649,46.6693222704922,46.6317296025082,46.9165891954486,46.8094987038289,46.5364020036103,45.9531973475993,45.7169487050776,45.7657560077157,45.5762499406038,45.7002832927002,45.0799916413202,45.4063756736667,45.5860094794471,45.5330631668209
"7",325,55.4236137924103,56.3778981505688,55.818753401168,54.6006161701852,54.3206765048821,54.9049798239946,54.791204492016,53.4731487413585,53.9102167021912,53.4725217020959,53.6556874397598,53.8546993629554,53.5230132284588,53.8017866004922,53.2365124432023,53.0601338270819,53.0418971453414,52.8653691836114,53.1873898456706,53.1142635365079,53.0834148715815,52.9253650915931,52.7672319153166,52.799615690773,52.1162615861959,53.0812537057994,52.3448676679242,52.0920415378064,51.7714807829244,51.7395621453107,51.5219929962391,51.3757654165909,51.5750662848642,51.467930549772,51.289544065315,50.830870836417,51.4223398685195,51.2379695640748,50.0466952729778,49.7094535057896,49.6146720923711,49.63696911987,49.8104195225599,49.8036131220529,49.480209117557,48.9676131921633,48.6612657142634,48.7286448524814,48.4238037396201,48.6032906335111,48.0571659804773,48.2784993261748,48.5447029131566,48.4601997590352
"8",326,58.6463832299944,59.9674192920433,59.3434760983321,57.8426018082403,57.7403792842885,58.1980401859396,57.9660837115578,56.5239726278747,57.0204820364376,56.7166266083802,56.7042931182745,56.9515127869113,56.6268767523101,56.954015498486,56.3040895051617,56.2251863228931,56.0705501605491,55.9381339215537,56.3209875496449,56.3017464214373,56.3093933018869,56.0686006204023,55.8336990268497,55.8014267697431,55.2341150765792,56.3725212568499,55.4216893902107,55.1760050390818,54.7377259315724,54.915734309234,54.5437874209198,54.3272351562483,54.5995087889905,54.556252707533,54.3120787872451,54.2611848222713,54.4106060421207,54.3162842208717,52.9920363690569,52.6312155495426,52.4695041925146,52.5227733643791,52.6631196069972,52.7092716630129,52.3138331414903,51.7629943079988,51.5448716471774,51.6191903784267,51.2536528040918,51.4447250566758,50.9945325043346,51.0867674403386,51.3780455753081,51.2892646706995
"9",327,61.7227035206323,62.9557855288938,62.3284587952671,60.9841969192973,61.3819535352684,61.3146394510817,61.0611875827378,59.9216952229609,60.1161880905157,59.8283551686622,59.7833698794815,59.9108224184346,59.7166808460559,59.9023504306309,59.3415604632948,59.2910022761526,59.0811776905721,58.9546803780004,59.3108817285721,59.3248271359801,59.4099450142063,59.0575312626846,58.8849059832345,58.8159379813414,58.1750568417409,59.2307835098233,58.3492552347966,58.2592581100928,57.7546879999844,57.9493216355085,57.5292100572494,57.3238759624207,57.5628918608819,57.536150919021,57.3005467445368,57.4170489356697,57.2143527181906,57.2236913328987,55.8244929480473,55.5450589483274,55.2700705207752,55.3067727404152,55.5338559666814,55.552878463843,55.0665957053903,54.3168883548893,54.3963471153237,54.4634399192654,54.1211048765209,54.2591572598136,53.9041303690277,53.8720920568281,54.0988833035771,54.0402317131684
"10",328,64.5447711825939,65.3661079951215,64.7911891991191,63.8865287065983,64.8980038720829,64.1425988461369,63.9304649079506,63.3444989882033,63.0277494634895,62.6813241166534,62.7113952872774,62.6261070494513,62.6179172196041,62.5600926514882,62.2004543962914,62.1105349800775,61.9274704990335,61.7742125795972,62.040809392493,62.0626739105287,62.2333390203817,61.7883720511809,61.7470958124217,61.6645472755693,60.8978761386486,61.6533095385997,61.0129495474783,61.1718348323776,60.6305472971032,60.6652343913561,60.3331987770767,60.1615144200956,60.3199374657483,60.2820692874547,60.0934654212691,60.1914390582144,59.7730674243548,59.8638095017701,58.430310389932,58.2854534751384,57.8944639642282,57.8817754563379,58.259473422029,58.2067694948259,57.6264350363699,56.608736803388,57.0613658452739,57.10960621463,56.8485508758316,56.8979052635053,56.6203531245255,56.4971358941742,56.6095015251885,56.5930147042488
"11",329,66.9697814657402,67.2741317333174,66.791510565045,66.3672792773909,67.8177729270604,66.5408884871733,66.3788353785627,66.3351169134732,65.5292363465972,65.1149803382041,65.2406211671207,64.9575333189926,65.0911391676937,64.8200965034841,64.6761852574449,64.4920296586964,64.4078581804073,64.205194715511,64.3617190753559,64.3626027251914,64.5869216091843,64.1262910359933,64.1846093211327,64.0998035171323,63.3521097576144,63.6662777364735,63.2655239707527,63.6822703181067,63.0986602053459,62.844504913485,62.7585315778282,62.5572274277728,62.6750418298453,62.6320469732304,62.4744804236128,62.4756159338539,62.0108297181593,62.1165429419432,60.6610983282169,60.6265660419182,60.1756077994723,60.1049409889442,60.6133225851541,60.4992794596621,59.8409108140006,58.6185219890056,59.3333640717932,59.3551131387991,59.1918615860291,59.1599508396504,58.9268594296522,58.7736543608397,58.7806100460498,58.7875268747382
"12",330,68.8768768765307,68.7675932701256,68.4000311760779,68.2678131843001,69.7185099164647,68.3914230039891,68.2375851975339,68.4789622323349,67.4220600444781,66.9923555195278,67.1519853859435,66.7870305315176,66.9264271695087,66.5952912921338,66.5892771743297,66.2708765133881,66.3450193202588,66.0808386710622,66.1472339048813,66.0964483011944,66.3063396648486,65.9577695677487,65.9909864339193,65.9038987288657,65.4972062289115,65.3067301906765,64.98379114092,65.5860027378969,64.9229228203466,64.3010796247065,64.6325179608437,64.2646702028313,64.4579955875347,64.4469580031195,64.2543873728978,64.1825787778871,63.8653219455922,63.8822088527819,62.3901527148501,62.3696567403064,61.9681013640146,61.8530494796196,62.3952286596384,62.2806242332453,61.5789183031223,60.3369901751596,61.0316056748348,61.0233063904675,60.9346695203828,60.8689531410999,60.6339004485505,60.5362204087038,60.5019879273929,60.4854977225717
"13",331,70.4438282254179,70.0973175143242,69.8337726048472,69.7517393254882,70.8307212609122,69.8883065146185,69.6967673909141,69.9422534319973,68.8796657859907,68.4973874948442,68.6167678048825,68.2926431660758,68.31564606284,68.0717468636606,68.1019361207599,67.6518190259629,67.891597090829,67.5711010322159,67.5794983819271,67.4696553002673,67.6123115146408,67.4592882012633,67.3570849121444,67.2623912165899,67.4274726242149,66.7594787472999,66.3719468205874,67.0445498799241,66.2828013915807,65.2967458494479,66.1162723327106,65.53522722703,65.8441321290959,65.8983820774281,65.61341438429,65.5210796370023,65.459308025098,65.3388671791733,63.7858473687505,63.6846506153083,63.4214933718539,63.2698568628172,63.7652692860087,63.6987583571299,62.999664955988,61.9013298643394,62.3267934711339,62.2902503883597,62.2383742650475,62.1843610624329,61.9135705954534,61.9298922156622,61.9228838449606,61.8455081936955
"14",332,72.0639399876831,71.6318376971186,71.4154295717191,71.2152450380504,71.856398894774,71.4509645269994,71.205373361208,71.3104026366967,70.3440126483309,70.0456266991247,70.0879759023919,69.8661355264535,69.740646778971,69.6326710480787,69.622975440116,69.1061797837053,69.4383851533748,69.0889823913868,69.063330951317,68.9284498912454,69.0034791060189,69.0166331413559,68.7605249182053,68.6519671265798,69.3345495742536,68.3159874258959,67.8704741037117,68.4836458860609,67.6576980990873,66.4165181129573,67.611831322069,66.9795168893292,67.2581788089501,67.3821493496327,66.9984258503557,66.913328863013,67.0491336859212,66.8650374708774,65.2295272613624,65.0075550203719,64.8982109520764,64.6918076772877,65.1435327165126,65.1165279458676,64.4718897691181,63.554423600928,63.6432797841707,63.5865827358751,63.5370271293463,63.5079782672804,63.1991230587038,63.3238193057552,63.3798175274386,63.2403904608948
