"wavelength","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","nadir","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","45","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","-70","-70","-70","-70","-70","-70","-70","-70","-70","-70","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45","-45"
319,16.0144017303429,15.9487816754581,15.8119057255142,15.8454739670682,15.6297432638687,15.5246092562434,15.5739399104696,15.5051076891745,15.7528805764203,15.8196217865431,15.4830313739686,15.6380421485486,14.994880644205,15.1190737494352,15.1937860477415,15.0457170481263,15.2776307497455,15.2194978238811,15.0129419176561,15.0455876763396,15.2982291423182,15.2445936037116,15.1217605903081,15.2621893977504,15.1615616211696,15.3003559386723,15.0361776928072,14.6236871280833,14.7669267043283,14.9339664429802,14.8178629181136,14.8908913310931,14.8363772861378,14.6823224271084,14.8679262328972,14.8555826321903,14.8066179978727,14.8827647481191,14.5612893052717,14.5126652338038,14.7312266052966,14.9612068137694,14.8366881716048,14.6366519792536,14.5595987625608,14.4394938138053,14.5539588957288,14.4039370196661,14.4032320230354,14.4295056592082,14.4600845075453,14.3967286196485,14.5189181307005,14.4377071342848,14.4399098192583,14.3659229328081,14.3335626285949,14.4042857501773,14.0918486077942,14.3412095654252,14.2985266706491,14.071582508483,13.8901445935844,14.0021984396277,14.0905084432957,14.3051315266275,14.1445571169757,14.1204363446623,14.1100494039282,14.1127785693095,14.1792953535954,14.0056059640488,14.1423682320647,13.9135264630303
320,17.526553489762,17.4506723522534,17.3541542628677,17.4448781673782,17.1333722976469,17.0951136508758,17.1617050754585,17.1260538302524,17.3041552859584,17.2959516837114,16.9890666260355,17.3084203526981,16.4372108720561,16.5130826204433,16.6592609859064,16.5717698704947,16.7849706530119,16.6730611852858,16.4540190459969,16.5988557229466,16.7809126031518,16.7144410786737,16.637812576374,16.7006165611948,16.7636819584315,16.7193592840246,16.6091630512302,15.6760000588331,16.3518503529008,16.3888155111879,16.2865232009233,16.316498799712,16.2403040346977,16.1805333869777,16.3151190482319,16.1811385408841,16.2709333629233,16.331403165156,16.0747237700973,16.0056948303477,16.1694700703069,16.504253694627,16.2808839199302,16.1588669850029,16.0661242053817,15.8515942553471,15.9051719707215,15.8870831423223,15.8406633629869,15.9912092389618,15.9454403474458,15.8249529195489,15.9182760313137,15.8458154126681,15.8336973210468,15.6691789770384,15.7917315862328,15.7572505208454,15.5300455916775,15.6936302919053,15.6543010206022,15.459127441874,15.3915942427833,15.3575084798147,15.5885878547248,15.5962369741424,15.4252209296883,15.5928906735946,15.496729907648,15.5472532150762,15.4914434329318,15.3746421222566,15.5392892243313,15.3651058702557
321,19.1066117120612,19.0273648153898,18.9536599874654,19.0784258875374,18.695574097593,18.6963436447291,18.7727465027559,18.7677055146211,18.8959049203648,18.8442732638262,18.5822206152146,18.964307865167,17.9248622329393,17.9983042130942,18.172591522373,18.1253968819146,18.3394196885603,18.1788194177319,17.9769437184955,18.1748917781828,18.317060690929,18.2627984715731,18.1927117556622,18.2299452748378,18.359471702005,18.2152054744838,18.1813021829224,16.9842936642356,17.9187910024466,17.8947212954587,17.7978351681119,17.8017137834333,17.7256039144594,17.6930927370044,17.8074973996285,17.6770743292424,17.7773189334983,17.8280440837885,17.6289368365325,17.5237713473298,17.6505208204251,18.056839550776,17.7950490752629,17.6902565432373,17.5786551725077,17.3312607260751,17.3242646399837,17.3672477318181,17.3074712158158,17.517152832351,17.4395458163098,17.2809273958794,17.3891875675863,17.2885269755679,17.2806834591777,17.0658549973636,17.2676085205723,17.1769277526839,17.0129497405976,17.1002133458593,17.0990118949353,16.9086355230562,16.8759080090795,16.7764530563587,17.0861744664729,16.9947665796933,16.8128917970705,17.0772427570494,16.9292635327725,16.9880951964034,16.8908133322097,16.7837565880888,16.9666774125864,16.8294543120008
322,20.7330584988013,20.6552507612038,20.5903985862394,20.7299257138994,20.2964289678393,20.3139107104716,20.3941817261174,20.4163305484916,20.5125518515796,20.4427149065159,20.234517455758,20.6002719243314,19.4417285794452,19.5477241779227,19.7164164402323,19.6924099928367,19.9227282880305,19.7200279294544,19.5557963861041,19.7600824114325,19.8883630976781,19.8630034243339,19.7707057671656,19.8227207238439,19.9422847197318,19.7648322356844,19.7456365120498,18.4877658925005,19.4644537803121,19.4338261006683,19.3347658714196,19.3263709133064,19.267356723148,19.2101902579912,19.3286347678189,19.294217287224,19.3087640068776,19.3563840583525,19.2054799548624,19.0540427252317,19.1586579927312,19.6090084080961,19.3554069731395,19.2212971144816,19.0886176620051,18.8551606236019,18.791746645174,18.8390044671657,18.7907044201103,19.008296946111,18.9332323810122,18.7526740097463,18.9077242617777,18.7530089688161,18.7630422218211,18.5304568588744,18.7505048414132,18.6430089685934,18.522657189976,18.5435979401835,18.6048760014138,18.3985105807602,18.3390433896846,18.2376048577905,18.5754070527995,18.4705457849041,18.2780667790663,18.5633698362921,18.3908174767026,18.427830811657,18.351525400006,18.2182331884258,18.4108280705178,18.2965060746195
323,22.3845715557184,22.3108076084036,22.2442717147218,22.3834307554924,21.9162057269371,21.9336728604492,22.0134909003471,22.0584184831984,22.1385583166952,22.0694929716224,21.9178241490019,22.2113150138357,20.9720907011054,21.1342347366341,21.2736930320314,21.2588508236501,21.5166958392315,21.2802815319363,21.1645534306839,21.34095544685,21.4767217997614,21.4878311858822,21.356197782256,21.4513996194237,21.5057870853846,21.3453527116588,21.2957579276372,20.1250574098528,20.9860953953751,20.9884405709522,20.8804085016812,20.8703790002101,20.8406704567421,20.722487448174,20.8623502892825,20.9826510713118,20.8483522327386,20.9004147873401,20.7859078966518,20.583976625747,20.6785632526693,21.1511409770643,20.9380579409903,20.7427509650917,20.587718145652,20.3997246656613,20.2882596824529,20.297455849922,20.2776602490548,20.4662304292353,20.417754780353,20.2284799777109,20.4497713837515,20.226715771268,20.2631171796332,20.0375819341686,20.2301032940109,20.1353760693918,20.0412165549509,20.0066053994235,20.1438306820344,19.9070979094735,19.7773577924222,19.719527354673,20.0486443980899,19.9932753864504,19.791134992815,20.041437416005,19.8646451259531,19.8595945130204,19.847728705763,19.6636696170815,19.8583303542042,19.7565815871561
324,24.0424427070095,23.9716583976368,23.8941916484956,24.0262620027069,23.5376925620692,23.5447829442533,23.6230003670728,23.683422344754,23.7589193237993,23.703999615468,23.6019079876563,23.7982563780806,22.5054005398608,22.7294794973638,22.8316352553321,22.8138309138303,23.1037759963046,22.8477109331716,22.7758004205737,22.9059264837455,23.066875811128,23.1025410003504,22.9356695581192,23.0872562777988,23.0478172953729,22.9362243955377,22.8326149119269,21.8273611829874,22.4883440733165,22.5431250916158,22.4195420140348,22.4146382186386,22.4210299619454,22.2269499925438,22.3957461246093,22.6825211759053,22.3804282171972,22.4480723727088,22.3518198201401,22.1053135698873,22.2002977869841,22.6781175317308,22.5174583855048,22.2491999644498,22.071411438054,21.9382205023217,21.796208931299,21.7447717398705,21.7589561373907,21.9009395030851,21.8900244981994,21.7001774773825,21.9887250651607,21.700940438272,21.7655182593274,21.5630505322353,21.7010492726467,21.6364552289243,21.5500413739834,21.4744908480376,21.6840797428849,21.41196053283,21.1925531619206,21.2006608256177,21.5011855743315,21.5309903849678,21.3210429723519,21.5054634478767,21.3351517266745,21.2846483200898,21.3539561540021,21.1098581886858,21.2997009605484,21.2051618164311
325,25.6898273071393,25.6162428506588,25.5183653624814,25.6480700250717,25.1454736462436,25.138742606692,25.218491175873,25.2829077354923,25.359009678181,25.3264651860494,25.2550394422181,25.3660618638092,24.0347964042722,24.3042119673525,24.380491522414,24.3486502603478,24.6668888211425,24.4136803520175,24.3611314529395,24.4447568623341,24.6455865886626,24.6670341670653,24.4970846163053,24.7007221196281,24.5691882468426,24.5185759998586,24.3624002520148,23.5205609266621,23.9810829832679,24.0840438240862,23.9381470967653,23.9407554578475,23.9841887315626,23.7250376504842,23.9182648083598,24.3268884639573,23.8902354661418,23.9901047688086,23.8848465255567,23.6128400778375,23.7177576892624,24.1880259562972,24.0668928093037,23.7379488676671,23.5378244401896,23.4416609231997,23.2992567079998,23.1881601142972,23.2275763680537,23.3283966355574,23.3509855501536,23.1621257876906,23.4962070022353,23.1697125078347,23.256471008016,23.0835547584326,23.1615259021248,23.1304863604936,23.0300924575388,22.9342443968173,23.1911654591092,22.8901038159502,22.5901414102039,22.6593577292183,22.9304257004302,23.0505382827486,22.8357088754851,22.9522121828594,22.7875636527997,22.710048162764,22.8450142742927,22.549581443052,22.7282564179508,22.6414065290172
326,27.3098144556361,27.2229716533907,27.0950249074741,27.2384225675313,26.7240692989694,26.7069699847915,26.7956215495273,26.8483651483631,26.9241906820269,26.9170902307548,26.8455422003835,26.9195498917304,25.5532855398356,25.8292173000017,25.9104023602113,25.8545310529508,26.1889377932314,25.9694390448528,25.8921758751715,25.9471600770941,26.1995436844186,26.1414024787959,26.0283537965237,26.262258533419,26.0706070867207,26.0734768195371,25.8911202818472,25.1307291178774,25.4740084629725,25.5973039100105,25.4221617123939,25.4303124809416,25.5058907071019,25.2180504015133,25.419265666717,25.8490656815364,25.3629855264695,25.5171599589259,25.3666176881491,25.101234373992,25.2247027089085,25.6788400933461,25.5596873802447,25.2062056218635,24.984989051138,24.8811388859885,24.7810206332875,24.6346498280113,24.6764210743517,24.764361462811,24.8014385813878,24.6085943403848,24.9439019785129,24.6269642265535,24.7221435319263,24.5757557227466,24.6095905287114,24.6016448927003,24.4623467121265,24.3727944717982,24.6307247324683,24.3185529506412,23.9754989917972,24.0739736463734,24.3336853735848,24.5188088017523,24.3030874223493,24.3783502314813,24.207078084333,24.14264397742,24.2956998678887,23.9755156071612,24.1372137111323,24.0643446974507
327,28.8772857919549,28.7666586209667,28.6055086573187,28.7766273174991,28.2500898625454,28.2305385255623,28.3348343005511,28.3619807542424,28.4381509142959,28.4523836881904,28.3483323346136,28.4452761938575,27.0376394982322,27.2792008788692,27.3981437872498,27.3130569593751,27.6507722139942,27.491995065882,27.3449297252386,27.3969226381487,27.706529298673,27.5093354765297,27.5108618723046,27.7460392335765,27.5396809464951,27.5746356752379,27.4016840863316,26.6073215261062,26.953672746054,27.0619490541236,26.8522310857872,26.8617784999262,26.9606966444871,26.6874951813909,26.8778004251521,27.2135680889509,26.7799309624307,27.0075018150525,26.778623623812,26.5517593296254,26.6980026926892,27.1344066565927,26.9743296290117,26.6391858946195,26.3991686236941,26.2376783258628,26.2195815784557,26.0690805881854,26.0879661896848,26.1982286725674,26.2244239442723,26.0227225718841,26.3113098413029,26.0545756771616,26.1415883351704,26.0124749227837,26.0277194359376,26.0261180854365,25.8297749732036,25.7694281790423,25.9801165222216,25.6767891982773,25.3372222982369,25.4232509396201,25.6990536686052,25.9079217079068,25.6956625628783,25.7684488055878,25.5752757462066,25.5637678495674,25.679604621916,25.3671671976754,25.5074586565898,25.4568029268588
