"wavelength","nadir","45","70","-70","-45"
319,13.7293558913016,13.0675341271267,12.470416518398,11.7934460996917,11.2145632949184
320,15.8172629282547,14.9845437195927,14.2515413043166,13.4774742127864,12.8315419605893
321,17.7489871781245,16.7635163934816,15.9226327262196,15.0794646677353,14.3396190984003
322,19.5358205873,18.4428296447841,17.5267664555351,16.5867708229017,15.7584274563938
323,21.1891604474003,20.0299021490109,18.9889884976951,18.0015952122358,17.1427052994023
324,22.7295602197351,21.5204829606957,20.3642398617559,19.3501077548405,18.4473536450918
325,24.1936927323374,22.9428349960149,21.7299578980523,20.6546971896947,19.6572097732114
326,25.6198700361714,24.3188568690905,23.0613694974279,21.9149455496437,20.8008093956817
327,27.026764074115,25.655009875135,24.36356626799,23.1321429939425,21.9632653243566
328,28.3432612552762,26.887182993148,25.5684206910748,24.2439914168406,23.0712991118019
329,29.4726055910677,27.9311100243113,26.5868941514454,25.1700321525106,24.0229857878614
330,30.3301413692408,28.713844402117,27.3415617602141,25.8411025038591,24.7280195298514
331,30.9958635815197,29.316463870583,27.9130248704971,26.3417400475292,25.2542026351352
332,31.6686031409714,29.931212542342,28.495939580466,26.8674148566507,25.7439005002043
333,32.5481366885768,30.7511688726571,29.2858274038981,27.6143664841737,26.4383197199201
334,33.695704214507,31.8356811653987,30.3417765310222,28.6402034547356,27.374897807531
335,34.9330653943988,33.0129261281053,31.4870307380062,29.7628908334964,28.3678129555045
336,36.058188138403,34.0881141530353,32.5214032530773,30.7765857120913,29.2602912069556
337,36.907287383998,34.9030458357663,33.283832954138,31.515749861132,29.9557915895847
338,37.4888667993681,35.4643471224094,33.789505318934,31.9964027425746,30.4237596862681
339,37.8599209951409,35.8250343210756,34.103210716336,32.2856635248098,30.7141168420673
340,38.0793317969764,36.0399396640386,34.2906792443347,32.4513681452468,30.8836693776551
341,38.2313193325698,36.1882767128332,34.4302392002848,32.5709518563166,30.9948110416993
342,38.4182427076521,36.366712937126,34.6092375782648,32.728721790187,31.1368037750718
343,38.7419897989518,36.671485916997,34.9144477814151,33.0083854158311,31.3985271551302
344,39.2341638709518,37.1331153746264,35.3701377048008,33.4328151981808,31.81110775294
345,39.8053022610893,37.6689213838517,35.8929088989089,33.9200947170096,32.2916890039528
346,40.3539695112845,38.1850291573697,36.3887152682778,34.3779444720311,32.748268278858
347,40.8090538562262,38.6156287184523,36.7919867008325,34.7428927697998,33.1292637064188
348,41.2362162484974,39.0214942913421,37.1655918492713,35.0814033461805,33.4826560398758
349,41.7396616712955,39.4990728966747,37.6085947988156,35.496557145809,33.8935854059346
350,42.4115399804927,40.1335482046172,38.2089000902763,36.0798612495328,34.4374704732923
351,43.1805597883691,40.8573976716123,38.9031127755855,36.7659066781718,35.0579270915793
352,43.8577642003569,41.4931616682008,39.5189135577564,37.376316591253,35.6036829098183
353,44.2529614756098,41.862238179793,39.8827998968408,37.7314981509903,35.92245069418
354,44.2896801061388,41.8932281968691,39.9231765673066,37.7584854409908,35.9520505595498
355,44.0893612982716,41.701303183634,39.745802475759,37.5698804328433,35.7871207130376
356,43.7932791834033,41.4203309181594,39.474209268797,37.2968809424205,35.5380141756448
357,43.541648265712,41.1830168008687,39.2325083979573,37.0679114104553,35.315785803775
358,43.4698246654337,41.116736738177,39.1474697166704,36.9986803705837,35.2464427683815
359,43.7117729235567,41.3473401179387,39.346624520227,37.201254159234,35.4505254547668
360,44.3897320402049,41.9895634592485,39.9464834990436,37.7777654249875,36.0045251322987
361,45.4626337979083,43.0033692787497,40.9100657387764,38.6919984118323,36.8732418911176
362,46.7696290680198,44.2351980374577,42.087808869423,39.8062629879988,37.9267609046955
363,48.1474706966705,45.5292517156486,43.3279179525714,40.9808484237023,39.033283217074
364,49.4653210760084,46.7635387479775,44.5109840696663,42.1044866066884,40.0877267691664
365,50.6500808891816,47.8762944818632,45.5752946808028,43.1165805487894,41.0326062181567
366,51.6346114979947,48.8119718591008,46.4650935978629,43.9617643534164,41.8175395674638
367,52.3597437687719,49.5195007212106,47.1302331466277,44.5905987569989,42.3973480648852
368,52.803985155635,49.9689758773882,47.5470804337933,44.9816632151613,42.7517415163233
369,52.9569662781682,50.1367406176821,47.6998304589873,45.1218090804239,42.8852146944652
370,52.8164789870321,50.0077264553926,47.5802882708951,45.0049500911498,42.772697687151
371,52.4992365793041,49.6920199028005,47.2911542346941,44.7279124853344,42.537330366673
372,52.2119034381108,49.3943735599443,47.0190089109064,44.4653645672188,42.3259812156076
373,52.1619164736314,49.3204838851919,46.9512270595348,44.3927165067039,42.2943018287711
374,52.4094797102772,49.5343724748615,47.1453767882313,44.565406741266,42.4871578909784
375,52.7429521099777,49.8384779811812,47.4193562604319,44.8173625770399,42.7413493738294
376,52.9213415977218,50.0069960175509,47.5651865413389,44.9585948239796,42.8712114508554
377,52.7501934859012,49.8565881174176,47.4141796919071,44.8334333558699,42.7262423668563
378,52.2649648406598,49.4137130266993,46.9917596956623,44.4557568027289,42.32965882901
379,51.5719874338855,48.769503504091,46.383189257592,43.8917104491118,41.7582295908881
380,50.7783293115206,48.0164225373544,45.6749340809478,43.2095999580997,41.0902107342073
381,50.0021808682981,47.2673057744304,44.9718780487844,42.5110488808739,40.4431836088016
382,49.3705064577216,46.651060008287,44.393434380833,41.9239638660091,39.9257200675725
383,49.0100115041922,46.2965197333109,44.0589425909545,41.5764759926596,39.6249669729418
384,48.9879106139437,46.2716467466717,44.0317111406509,41.5381634510098,39.5976041271976
385,49.2562382271185,46.5265472235815,44.2665667775108,41.7670511729769,39.8462531388116
386,49.7538454019523,46.997837727917,44.7059195639161,42.2009446242372,40.2737484690863
387,50.412027061354,47.6159653833838,45.2858851411618,42.7814934120552,40.8062885756981
388,51.1225722364047,48.2791215075786,45.9096699042409,43.4063912161224,41.3632127915199
389,51.7644017833643,48.8749907991406,46.469760785427,43.9631845750217,41.8608196866331
390,52.2271191177266,49.3013310080984,46.8683436086596,44.3492265610843,42.2233648274899
391,52.5804058522975,49.6256885443887,47.1710916557441,44.6271824264776,42.5091765285855
392,53.0436440351537,50.0567564790743,47.5795866303213,44.9971427510668,42.8880388444181
